Alder,Ash,Basswood,Beech,Birch,Cedar.juniper,Cherry,Elm,Fir,Hackberry,Hemlock,Hickory,Ironwood,Maple,Oak,Pine,Poplar,Spruce,Sycamore,Tamarack,Walnut,Willow
1.39E-15,1.39E-15,1.66E-13,2.96E-13,3.88E-14,1.54E-15,7.03E-15,0.154248461,5.31E-13,7.49E-14,1.40E-11,0.001938237,2.80E-08,1.58E-13,0.111831634,7.87E-15,0.000190982,9.38E-14,1.57E-14,1.28E-14,8.00E-14,0.008222331
1.44E-15,1.44E-15,1.68E-13,2.92E-13,4.03E-14,1.70E-15,7.19E-15,0.036182636,5.11E-13,7.55E-14,1.40E-11,0.001503619,4.79E-10,1.41E-13,0.009166788,9.29E-15,7.32E-05,8.91E-14,1.61E-14,1.50E-14,8.01E-14,0.010587304
1.49E-15,1.49E-15,1.66E-13,2.89E-13,4.18E-14,1.87E-15,7.34E-15,0.011226029,4.91E-13,7.62E-14,1.41E-11,0.001521586,4.34E-14,1.26E-13,0.000750133,1.09E-14,1.49E-05,8.46E-14,1.64E-14,1.77E-14,8.00E-14,0.015689275
1.55E-15,1.55E-15,1.63E-13,2.85E-13,4.32E-14,2.07E-15,7.50E-15,0.006777012,4.71E-13,7.69E-14,1.41E-11,0.002236796,4.96E-14,1.13E-13,0.000122239,1.29E-14,3.55E-06,8.02E-14,1.68E-14,2.08E-14,7.95E-14,0.026080945
1.61E-15,1.61E-15,1.59E-13,2.82E-13,4.45E-14,2.29E-15,7.65E-15,0.006898837,4.52E-13,7.76E-14,1.41E-11,0.003532195,5.67E-14,1.01E-13,3.79E-05,1.51E-14,1.50E-06,7.59E-14,1.73E-14,2.44E-14,7.89E-14,0.043220388
1.67E-15,1.67E-15,1.54E-10,2.79E-13,4.57E-14,2.54E-15,7.81E-15,0.013729896,4.33E-13,7.83E-14,1.41E-11,0.004957812,6.45E-14,9.12E-14,4.53E-05,1.76E-14,4.32E-06,7.18E-14,1.77E-14,2.86E-14,7.80E-14,0.066733197
1.74E-15,1.74E-15,2.11E-06,2.75E-13,4.68E-14,2.83E-15,7.96E-15,0.072592943,4.15E-13,7.90E-14,1.41E-11,0.005701382,7.27E-14,8.28E-14,0.000603009,2.05E-14,0.0002811,6.79E-14,1.81E-14,3.33E-14,7.70E-14,0.096856683
1.80E-15,1.80E-15,0.0110146,2.72E-13,4.78E-14,3.14E-15,8.11E-15,0.627847523,3.97E-13,7.97E-14,1.41E-11,0.004574483,8.07E-14,2.23E-05,0.036180791,2.38E-14,0.05669791,6.41E-14,1.85E-14,3.84E-14,7.59E-14,0.130741089
1.88E-15,1.88E-15,1.978443087,2.68E-13,4.87E-14,0.000307608,8.27E-15,3.923074466,3.79E-13,7.64E-07,1.40E-11,0.002576578,8.76E-14,0.443188342,1.491674961,2.75E-14,1.720141846,6.05E-14,1.90E-14,4.38E-14,7.47E-14,0.15805131
1.95E-15,1.95E-15,11.34698833,2.64E-13,4.95E-14,0.237128312,8.41E-15,10.00819887,3.62E-13,0.002687562,1.39E-11,0.001299861,0.08891451,2.495524351,9.151461752,3.18E-14,2.053357847,5.71E-14,1.94E-14,4.94E-14,7.35E-14,0.158515736
2.03E-15,2.03E-15,7.97389423,2.61E-13,5.02E-14,4.35E-15,8.56E-15,9.791111666,3.45E-13,2.32E-05,1.38E-11,0.00078401,4.881284036,0.286615756,6.618648482,3.66E-14,0.195639929,5.39E-14,1.99E-14,5.49E-14,7.24E-14,0.123860125
2.11E-15,2.11E-15,2.330825746,2.57E-13,5.08E-14,4.85E-15,8.69E-15,5.528658538,3.29E-13,8.26E-14,1.37E-11,0.000640846,1.22E-06,0.005556286,1.196998821,4.22E-14,0.009275851,5.09E-14,2.04E-14,6.01E-14,7.14E-14,0.079920508
2.20E-15,2.20E-15,0.734181814,2.52E-13,5.14E-14,5.41E-15,8.82E-15,2.267672299,3.13E-13,8.33E-14,1.36E-11,0.00072393,9.53E-14,0.000414216,0.103044664,4.85E-14,0.001006379,4.80E-14,2.09E-14,6.48E-14,7.06E-14,0.045190545
2.29E-15,2.29E-15,0.345379578,2.48E-13,5.20E-14,6.03E-15,8.93E-15,1.06893305,2.98E-13,8.41E-14,1.34E-11,0.000932824,9.36E-14,0.000681709,0.017178176,5.56E-14,0.00076444,4.54E-14,2.14E-14,6.87E-14,7.00E-14,0.027045752
2.38E-15,2.38E-15,0.225818871,2.44E-13,5.27E-14,6.72E-15,9.02E-15,0.773176431,2.83E-13,8.48E-14,1.33E-11,0.001125792,9.14E-14,0.016308627,0.013755512,6.38E-14,0.003858905,4.29E-14,2.19E-14,7.18E-14,6.96E-14,0.020591568
2.47E-15,2.47E-15,0.158875918,2.39E-13,5.35E-14,7.48E-15,9.09E-15,0.719253586,2.68E-13,8.56E-14,1.31E-11,0.001276749,8.91E-14,0.309606555,0.028978879,7.31E-14,0.030860389,4.05E-14,2.24E-14,7.40E-14,6.93E-14,0.020899066
2.56E-15,2.56E-15,0.141192051,2.34E-13,5.45E-14,8.33E-15,9.12E-15,0.714348854,2.54E-13,8.64E-14,1.30E-11,0.001332131,8.66E-14,0.455522174,0.093817915,8.36E-14,0.120604679,3.83E-14,2.29E-14,7.53E-14,6.93E-14,0.026393839
2.66E-15,2.66E-15,0.304447265,2.28E-13,5.58E-14,9.27E-15,1.03E-10,0.747057674,2.40E-13,8.71E-14,1.28E-11,0.001285663,1.19E-10,0.036247587,0.311981686,9.55E-14,0.148707988,3.63E-14,2.35E-14,7.58E-14,6.95E-14,0.036919681
2.75E-15,2.75E-15,0.778382752,2.22E-13,5.73E-14,1.03E-14,0.000171855,0.720119936,2.27E-13,8.79E-14,1.26E-11,0.001275069,1.25E-06,0.00183399,0.739132663,1.09E-13,0.094156063,3.43E-14,2.40E-14,7.54E-14,6.98E-14,0.049646884
2.85E-15,2.85E-15,1.57324466,2.16E-13,5.91E-14,1.15E-14,1.25E-09,0.641134649,2.14E-13,8.87E-14,1.25E-11,0.001305492,0.001189686,0.000303501,1.168226778,1.23E-13,0.051488761,3.25E-14,2.46E-14,7.43E-14,7.03E-14,0.0598896
2.95E-15,2.95E-15,2.421486772,2.10E-13,6.11E-14,1.28E-14,8.92E-15,0.588060365,2.01E-13,8.95E-14,1.23E-11,0.001298997,0.15392315,0.000275388,1.421376994,1.38E-13,0.037942038,3.07E-14,2.52E-14,7.24E-14,7.09E-14,0.064973295
3.05E-15,3.05E-15,3.232273878,2.03E-13,6.30E-14,1.42E-14,8.77E-15,0.63297607,1.89E-13,9.03E-14,1.21E-11,0.001210022,1.727590962,0.001166027,1.566435026,1.54E-13,0.05474892,2.90E-14,2.58E-14,6.77E-11,7.17E-14,0.064553931
3.14E-15,3.14E-15,4.139632713,1.95E-13,1.68E-10,1.59E-14,8.59E-15,0.851256413,1.77E-13,9.11E-14,1.19E-11,0.001102819,1.252330233,0.012238542,1.781285219,1.68E-13,0.167206533,2.74E-14,2.64E-14,5.37E-05,7.26E-14,0.060663797
3.24E-15,3.24E-15,5.584951285,1.88E-13,7.02E-09,1.78E-14,8.38E-15,1.433594725,1.66E-13,9.19E-14,1.17E-11,0.001085118,0.509378817,0.151331285,2.452084456,1.79E-13,0.695114447,2.59E-14,2.70E-14,3.81E-06,7.36E-14,0.061043132
3.34E-15,3.34E-15,7.841361311,1.80E-13,0.000675796,1.99E-14,2.82E-10,2.80278945,1.56E-13,9.28E-14,1.16E-11,0.001283348,1.086230767,1.213674031,4.416327573,1.85E-13,2.128165456,2.44E-14,2.76E-14,5.07E-09,7.46E-14,0.07262588
3.44E-15,3.44E-15,14.13287462,1.72E-13,0.899206483,2.24E-14,0.008141031,6.520622557,1.46E-13,9.36E-14,1.14E-11,0.001733318,2.774848648,6.512782886,8.903099713,1.84E-13,4.841620103,2.32E-14,2.83E-14,3.06E-11,7.57E-14,0.098397731
3.54E-15,3.54E-15,24.23806348,1.64E-13,4.624923072,2.54E-14,0.363284764,13.42087735,1.37E-13,9.44E-14,1.13E-11,0.002540275,4.983860123,17.42792594,14.98657049,1.74E-13,7.34459435,2.24E-14,2.89E-14,3.71E-14,7.67E-14,0.132354059
3.63E-15,3.63E-15,24.53966649,1.56E-13,6.208370107,2.89E-14,4.78E-07,16.77506714,1.29E-13,9.53E-14,1.11E-11,0.003723806,6.681981892,16.44235186,17.80018501,1.57E-13,6.747333407,2.19E-14,2.96E-14,4.62E-10,7.78E-14,0.152428071
3.73E-15,3.73E-15,13.442695,1.48E-13,5.697031595,3.31E-14,7.04E-15,12.2574167,1.21E-13,9.61E-14,1.10E-11,0.00473245,5.751637166,6.90064454,14.03144295,1.35E-13,4.394568202,2.20E-14,3.03E-14,1.48E-07,7.87E-14,0.139406719
3.83E-15,3.83E-15,4.87989418,1.40E-13,2.107619165,3.81E-14,6.75E-15,6.424202626,1.15E-13,9.70E-14,1.09E-11,0.004796032,2.720214808,2.487759923,8.556026091,1.14E-13,2.659495539,4.80E-10,3.10E-14,4.13E-05,7.96E-14,0.102603187
3.93E-15,3.93E-15,2.037455593,1.32E-13,0.50297065,4.40E-14,6.46E-15,3.404384667,1.10E-13,9.78E-14,1.07E-11,0.003925956,1.033797186,1.318466371,4.886155343,9.61E-14,1.879009459,3.60E-06,3.17E-14,0.003916435,8.03E-14,0.069297348
4.04E-15,4.04E-15,1.655124379,1.25E-13,0.198328853,5.08E-14,6.19E-15,2.455909005,1.06E-13,9.87E-14,1.06E-11,0.002773459,0.561294859,1.270454759,3.326675806,8.36E-14,1.704680807,0.001435955,3.24E-14,0.127677841,8.09E-14,0.048371923
4.14E-15,4.14E-15,2.322631612,1.18E-13,0.117917345,5.85E-14,5.92E-15,2.42413708,1.03E-13,9.96E-14,1.05E-11,0.001808592,0.485118399,1.900497073,2.769131847,1.20E-07,1.917455954,0.032336593,3.32E-14,1.165185443,8.13E-14,0.036317206
4.25E-15,4.25E-15,4.327072715,1.12E-13,0.101343399,6.70E-14,5.66E-15,3.081533412,1.00E-13,1.00E-13,1.05E-11,0.001159667,0.722591831,3.49704513,2.967522797,0.042538576,2.279186643,0.058192582,3.40E-14,3.119501077,8.16E-14,0.027829355
4.36E-15,4.36E-15,10.31026044,1.06E-13,0.304868588,7.61E-14,5.43E-15,5.141305599,9.75E-14,1.01E-13,1.04E-11,0.000769293,2.178295411,6.689347855,4.294352756,2.126311708,3.002210287,0.029366614,3.47E-14,3.97044712,8.19E-14,0.020205149
4.48E-15,4.48E-15,20.28474467,9.99E-14,1.540880763,8.55E-14,5.33E-05,8.45378094,9.52E-14,1.02E-13,1.03E-11,0.000479486,5.592520239,9.884718974,7.049705529,1.265739042,4.163974129,0.024820159,3.55E-14,3.375964564,8.20E-14,0.014813987
4.60E-15,4.60E-15,26.34890606,9.45E-14,4.046473044,9.47E-14,0.002934508,11.19403075,1.54E-08,1.03E-13,1.03E-11,0.000261462,7.175205152,10.38904563,10.28234421,0.647146405,5.246389452,0.048355976,3.64E-14,2.498403313,8.20E-14,0.01298143
4.73E-15,4.73E-15,25.84255269,8.94E-14,4.154676128,1.03E-13,3.97E-10,12.3958161,0.001255173,1.04E-13,1.02E-11,0.000122218,4.257991661,9.198726722,12.127397,0.981771752,5.91209556,0.219030932,3.72E-14,2.584474696,8.20E-14,0.016169192
4.86E-15,4.86E-15,24.97218213,8.46E-14,3.226966865,1.11E-13,4.64E-15,11.90989239,0.647791039,1.05E-13,1.02E-11,5.39E-05,2.154539222,8.527301063,12.12228595,1.628378763,6.29466491,1.238463749,3.80E-14,3.85585148,8.19E-14,0.024070663
4.99E-15,4.99E-15,25.79941775,8.01E-14,2.8698628,1.18E-13,4.48E-15,10.42098628,2.596754746,1.06E-13,1.02E-11,2.48E-05,1.474112164,8.663375659,11.95144328,2.970448073,6.311053631,3.199247382,3.89E-14,5.060478396,8.17E-14,0.030593629
5.13E-15,5.13E-15,27.72604682,7.58E-14,4.483111559,1.23E-13,4.33E-15,8.867721232,1.736511845,1.07E-13,1.02E-11,1.26E-05,1.640680514,9.206466522,13.16194501,2.632789968,6.335879697,4.08758116,3.98E-14,4.476077187,8.16E-14,0.027589312
5.28E-15,5.28E-15,27.32099188,7.18E-14,9.579501026,1.26E-13,4.18E-15,7.888396546,0.926532127,1.08E-13,1.02E-11,7.03E-06,2.269032259,9.099939582,15.10762736,1.424758233,6.581073289,3.002184955,4.07E-14,2.750176826,8.13E-14,0.018472345
5.42E-15,5.42E-15,22.88636542,6.80E-14,15.19148966,1.28E-13,4.04E-15,7.833105214,0.333888641,1.09E-13,1.02E-11,3.89E-06,2.733716818,7.495374614,16.68525812,0.940651938,7.088829408,1.237555815,4.16E-14,1.62241843,8.11E-14,0.01184484
5.57E-15,5.57E-15,14.18696373,6.44E-14,11.95758833,1.28E-13,3.90E-15,8.55694632,0.481270013,1.10E-13,1.03E-11,1.94E-06,2.197049269,4.898768763,16.43353243,0.915184532,6.674864924,0.586489469,4.26E-14,1.233467809,8.08E-14,0.009409714
5.72E-15,5.72E-15,8.336819468,6.10E-14,6.127517003,1.26E-13,3.77E-15,9.828940013,1.047256231,1.11E-13,1.03E-11,8.87E-07,1.615198477,3.308515261,14.1871108,0.417322558,5.489825954,0.262688459,4.36E-14,0.940494436,8.04E-14,0.010180105
5.88E-15,5.88E-15,4.998727134,5.77E-14,2.409443471,1.23E-13,3.64E-15,10.41313491,1.596796419,1.12E-13,1.04E-11,3.72E-07,1.114965431,2.433406801,10.54238214,0.059264015,3.847011273,0.114786265,4.45E-14,0.596064485,8.01E-14,0.015224632
6.03E-15,6.03E-15,3.454092559,5.47E-14,0.966685466,1.18E-13,3.51E-15,9.68393131,0.375316929,1.13E-13,1.04E-11,1.51E-07,0.704924156,1.710968045,7.896511793,0.001144282,2.636591911,0.036281331,4.56E-14,0.25835536,7.98E-14,0.028831507
6.17E-15,6.17E-15,3.07208503,5.18E-14,0.555241925,1.13E-13,3.39E-15,7.865212996,0.004638076,1.14E-13,1.05E-11,6.42E-08,0.411605963,0.872290397,7.188253547,1.86E-06,2.308558293,0.005471839,4.66E-14,0.083078405,7.94E-14,0.060889765
6.32E-15,6.32E-15,3.320987115,4.90E-14,0.500121905,1.06E-13,3.27E-15,5.62794859,4.48E-06,1.15E-13,1.06E-11,2.91E-08,0.259354597,0.405618339,7.184794142,2.25E-09,2.609953507,0.000381478,4.77E-14,0.027117994,7.91E-14,0.123505709
6.45E-15,6.45E-15,3.537437032,4.63E-14,0.600884839,9.87E-14,3.15E-15,3.6509931,8.26E-10,1.16E-13,1.07E-11,1.38E-08,0.226069076,0.281273967,6.418869254,4.46E-11,3.189113351,1.85E-05,4.88E-14,0.013765634,7.88E-14,0.210096727
6.58E-15,6.58E-15,2.777921569,4.38E-14,1.004912385,9.08E-14,3.03E-15,2.491558454,2.95E-14,1.17E-13,1.08E-11,6.52E-09,0.445337604,0.411275456,5.570850145,1.34E-11,3.905975718,7.21E-07,4.99E-14,0.019577492,7.84E-14,0.25718618
6.70E-15,6.70E-15,1.60646213,4.15E-14,1.566125555,8.30E-14,2.92E-15,1.889481229,3.24E-14,1.18E-13,1.10E-11,2.90E-09,0.754958239,0.818276166,4.658366288,6.51E-11,4.258622756,4.03E-08,5.10E-14,0.075377567,7.81E-14,0.241737715
6.81E-15,6.81E-15,0.878787375,3.92E-14,1.340721536,7.55E-14,2.81E-15,1.456836573,3.62E-14,1.19E-13,1.11E-11,1.20E-09,0.264327837,0.678046001,3.553365203,4.67E-09,3.662347769,6.72E-09,5.22E-14,0.319948453,7.78E-14,0.212299425
6.91E-15,6.91E-15,0.599467194,3.71E-14,0.601349287,6.89E-14,2.70E-15,1.157798912,4.08E-14,1.20E-13,1.12E-11,4.69E-10,0.016496129,0.061397777,2.645698319,1.16E-06,2.517029129,3.13E-09,5.34E-14,0.613638663,7.75E-14,0.193263745
7.00E-15,7.00E-15,0.597722498,3.50E-14,0.177164121,6.34E-14,2.59E-15,0.981517634,4.63E-14,1.21E-13,1.14E-11,4.88E-13,0.001312703,8.18E-05,2.103427119,0.000183051,1.588819045,2.11E-09,5.46E-14,0.351111602,7.72E-14,0.183828101
7.07E-15,7.07E-15,0.78118323,3.31E-14,0.038375792,5.93E-14,2.49E-15,0.868329877,5.25E-14,1.22E-13,1.16E-11,5.03E-13,0.000753121,1.32E-10,1.811429658,0.003277042,1.079726457,1.30E-09,5.58E-14,0.051146053,7.69E-14,0.171885055
7.13E-15,7.13E-15,0.95970091,3.13E-14,0.006237823,5.66E-14,2.39E-15,0.728373596,5.94E-14,1.23E-13,1.18E-11,5.18E-13,0.000281743,4.33E-14,1.463593055,0.001284879,0.861144293,1.83E-09,5.71E-14,0.001551373,7.67E-14,0.150841295
7.18E-15,7.18E-15,0.844917996,2.96E-14,0.001079378,5.54E-14,2.29E-15,0.551616242,6.69E-14,1.24E-13,1.20E-11,5.34E-13,5.68E-06,4.19E-14,1.040190825,2.14E-05,0.84527753,1.05E-08,5.84E-14,2.30E-05,7.64E-14,0.119860625
7.21E-15,7.21E-15,0.422925229,2.80E-14,0.000366758,5.56E-14,2.20E-15,0.365520357,7.47E-14,1.25E-13,1.22E-11,5.51E-13,1.95E-09,4.05E-14,0.647963825,1.10E-07,1.024047679,2.00E-07,5.98E-14,1.46E-06,7.62E-14,0.081133222
7.23E-15,7.23E-15,0.107950265,2.65E-14,0.00048195,5.71E-14,2.11E-15,0.212319494,8.26E-14,1.27E-13,1.24E-11,5.69E-13,2.90E-14,3.92E-14,0.361079638,4.41E-09,1.32499824,8.85E-06,6.12E-14,3.10E-06,7.60E-14,0.047244571
6.26E-11,6.26E-11,0.022136567,2.51E-14,0.003443195,5.97E-14,2.02E-15,0.122943571,8.97E-14,1.28E-13,1.27E-11,5.88E-13,2.95E-14,3.79E-14,0.207783211,2.12E-07,1.805532424,0.000798623,6.26E-14,0.000135509,7.58E-14,0.029801349
0.000845291,0.000845291,0.010240268,2.38E-14,0.064584795,6.33E-14,1.94E-15,0.085129928,9.56E-14,1.29E-13,1.29E-11,6.08E-13,3.01E-14,3.65E-14,0.150377628,0.000505406,2.375015072,0.068280682,6.40E-14,0.023812179,7.57E-14,0.022467029
8.66E-09,8.66E-09,0.014756709,2.25E-14,0.631059048,1.99E-08,1.85E-15,0.071170963,9.95E-14,1.30E-13,1.32E-11,6.29E-13,3.10E-14,3.50E-14,0.138171399,0.04859849,2.282205342,1.490622573,6.55E-14,1.386802651,7.55E-14,0.018408613
7.18E-15,7.18E-15,0.025502897,2.14E-14,1.766628952,1.021924525,1.78E-15,0.078327836,1.35E-06,1.31E-13,1.35E-11,6.51E-13,3.20E-14,3.35E-14,0.183647703,0.016525887,1.903720335,4.234308369,6.71E-14,3.865631947,7.54E-14,0.015621931
7.15E-15,7.15E-15,0.009682555,2.03E-14,1.663767681,0.031712145,1.70E-15,0.101550678,0.189327679,1.32E-13,1.38E-11,6.75E-13,3.32E-14,3.20E-14,0.30615749,3.50E-05,1.576458753,2.069350961,6.86E-14,2.198936628,7.53E-14,0.012898384
7.12E-15,7.12E-15,0.000175214,1.93E-14,0.816455091,1.13E-06,1.63E-15,0.145701442,0.601598103,1.34E-13,1.41E-11,7.00E-13,3.46E-14,3.05E-14,0.543535162,5.30E-09,1.387091315,0.260650652,7.02E-14,0.360630743,7.53E-14,0.009873412
7.08E-15,7.08E-15,3.82E-08,1.83E-14,0.34179465,7.79E-10,1.56E-15,0.198872869,0.021693522,1.35E-13,1.45E-11,7.26E-13,3.60E-14,2.90E-14,0.897822494,1.90E-15,1.286960246,0.023663145,7.19E-14,0.031378194,7.52E-14,0.007201703
7.04E-15,7.04E-15,1.59E-13,1.75E-14,0.185140069,9.57E-10,1.49E-15,0.225086705,0.00242338,1.36E-13,1.48E-11,7.53E-13,3.76E-14,2.76E-14,1.242727317,1.96E-15,1.165171552,0.004855931,7.36E-14,0.007402055,7.52E-14,0.005310702
7.00E-15,7.00E-15,1.60E-13,1.67E-14,0.133158752,4.28E-07,1.43E-15,0.190499973,0.001752284,1.37E-13,1.52E-11,7.82E-13,3.93E-14,2.63E-14,1.254541419,2.13E-15,0.977422411,0.003200927,7.53E-14,0.008612563,7.52E-14,0.004223246
6.97E-15,6.97E-15,1.63E-13,1.59E-14,0.129892681,0.00140099,1.37E-15,0.115921396,0.006319929,1.38E-13,1.56E-11,8.12E-13,4.12E-14,0.002159562,0.689304284,2.38E-15,0.768929056,0.007730142,7.71E-14,0.043898139,7.52E-14,0.003947381
6.94E-15,6.94E-15,1.66E-13,1.52E-14,0.244035969,0.436115553,1.31E-15,0.044680522,0.636550688,1.40E-13,1.60E-11,8.44E-13,4.31E-14,0.005050343,0.151685126,6.38E-10,0.652649346,0.117280389,7.89E-14,0.627452436,7.52E-14,0.004942409
6.91E-15,6.91E-15,1.70E-13,1.45E-14,0.241961147,3.378970518,1.26E-15,0.015187119,6.358791596,1.41E-13,1.65E-11,8.78E-13,4.51E-14,1.26E-09,0.018241067,0.000356619,0.634284103,1.961055275,8.08E-14,5.090135884,7.53E-14,0.007980514
1.14E-15,1.14E-15,9.27E-05,3.17E-13,2.75E-14,8.58E-16,6.35E-15,0.173054563,6.73E-13,7.15E-14,1.22E-11,0.28120185,2.03E-14,2.39E-13,1.009558129,2.26E-15,1.479086953,1.35E-13,1.37E-14,4.14E-15,7.39E-14,0.006289283
1.17E-15,1.17E-15,0.203731972,3.13E-13,2.90E-14,9.25E-16,6.52E-15,0.315851306,6.52E-13,7.22E-14,1.24E-11,0.138737617,0.003746192,1.25E-08,1.516953248,2.70E-15,0.617151117,1.29E-13,1.41E-14,4.67E-15,7.52E-14,0.006453883
1.20E-15,1.20E-15,6.168057978,3.09E-13,3.06E-14,1.00E-15,6.70E-15,0.635077577,6.31E-13,7.28E-14,1.25E-11,0.055207462,0.17831761,23.01108727,2.464019066,3.22E-15,0.080159473,1.24E-13,1.44E-14,5.32E-15,7.65E-14,0.0068594
1.24E-15,1.24E-15,1.794889711,3.06E-13,3.22E-14,1.09E-15,6.87E-15,1.131763661,6.10E-13,7.35E-14,1.27E-11,0.020820713,6.19E-07,1.53E-06,3.325506947,3.84E-15,0.004669201,1.18E-13,1.48E-14,6.09E-15,7.76E-14,0.007313341
1.27E-15,1.27E-15,0.009072276,3.02E-13,3.38E-14,1.18E-15,7.04E-15,1.450576361,5.89E-13,7.41E-14,1.28E-11,0.009193484,2.60E-14,2.13E-13,3.108792664,4.57E-15,0.00030936,1.13E-13,1.52E-14,7.02E-15,7.86E-14,0.007612334
1.32E-15,1.32E-15,5.41E-06,2.99E-13,3.55E-14,1.29E-15,7.22E-15,1.156437171,5.68E-13,1.89E-08,1.29E-11,0.005403527,2.83E-14,1.94E-13,1.885691798,5.43E-15,8.29E-05,1.08E-13,1.55E-14,8.15E-15,7.94E-14,0.007728975
1.36E-15,1.36E-15,4.21E-09,2.95E-13,3.71E-14,1.41E-15,7.39E-15,0.502123833,5.48E-13,0.000246864,1.30E-11,0.00371583,3.11E-14,1.74E-13,0.588237369,6.44E-15,0.000133042,1.03E-13,1.59E-14,9.51E-15,8.00E-14,0.007759994
1.41E-15,1.41E-15,1.53E-13,2.92E-13,3.87E-14,1.55E-15,7.57E-15,0.150383242,5.27E-13,2.87E-10,1.31E-11,0.002963052,3.46E-14,1.55E-13,0.113564445,7.61E-15,0.000486392,9.77E-14,1.63E-14,1.12E-14,8.03E-14,0.008547526
1.46E-15,1.46E-15,1.53E-13,2.89E-13,4.03E-14,1.70E-15,7.74E-15,0.0470103,5.07E-13,7.68E-14,1.32E-11,0.00298379,3.88E-14,1.37E-13,0.018722695,8.97E-15,0.001071614,9.29E-14,1.67E-14,1.32E-14,8.04E-14,0.011348848
1.51E-15,1.51E-15,1.51E-13,2.85E-13,4.18E-14,1.88E-15,7.91E-15,0.022022875,4.88E-13,7.75E-14,1.32E-11,0.004120936,4.39E-14,1.20E-13,0.003857132,1.05E-14,0.000844454,8.81E-14,1.71E-14,1.56E-14,8.02E-14,0.018287621
1.57E-15,1.57E-15,1.46E-13,2.82E-13,4.32E-14,2.08E-15,8.08E-15,0.021724938,4.68E-13,7.82E-14,1.32E-11,0.008036753,4.97E-14,1.07E-13,0.001700655,1.23E-14,0.000367297,8.35E-14,1.75E-14,1.84E-14,7.98E-14,0.03427456
1.63E-15,1.63E-15,5.87E-10,2.79E-13,4.46E-14,2.31E-15,8.25E-15,0.037421274,4.49E-13,7.89E-14,1.32E-11,0.015443976,5.64E-14,9.49E-14,0.001668562,1.44E-14,0.000229443,7.91E-14,1.80E-14,2.18E-14,7.90E-14,0.06442552
1.69E-15,1.69E-15,8.09E-07,2.76E-13,4.58E-14,2.56E-15,8.43E-15,0.116908192,4.30E-13,7.96E-14,1.32E-11,0.023462629,6.38E-14,8.53E-14,0.005679681,1.68E-14,0.000899299,7.48E-14,1.84E-14,2.57E-14,7.80E-14,0.107834421
1.76E-15,1.76E-15,0.001590516,2.72E-13,4.69E-14,2.85E-15,8.60E-15,0.547864101,4.12E-13,3.35E-08,1.32E-11,0.022927536,7.16E-14,1.75E-07,0.066963704,1.94E-14,0.023164757,7.07E-14,1.88E-14,3.00E-14,7.68E-14,0.149890475
1.83E-15,1.83E-15,0.619390588,2.69E-13,4.79E-14,3.18E-15,8.77E-15,2.494560266,3.94E-13,0.001793625,1.31E-11,0.013879855,4.35E-10,0.050172199,1.205477613,2.25E-14,0.77531405,6.68E-14,1.93E-14,3.49E-14,7.55E-14,0.168534872
1.90E-15,1.90E-15,8.881890325,2.66E-13,4.87E-14,9.90E-10,8.95E-15,5.888714406,3.76E-13,5.662103457,1.31E-11,0.006049046,0.006094427,12.76315016,7.021530572,2.59E-14,2.639730502,6.30E-14,1.98E-14,4.00E-14,7.42E-14,0.151318447
1.98E-15,1.98E-15,10.5531579,2.62E-13,4.94E-14,6.21E-05,9.12E-15,6.737478655,3.59E-13,2.834620667,1.30E-11,0.002582323,12.03837329,5.852871589,10.5793081,2.98E-14,0.741619954,5.95E-14,2.02E-14,4.53E-14,7.29E-14,0.110744786
2.06E-15,2.06E-15,3.171645091,2.59E-13,5.00E-14,4.42E-15,9.29E-15,4.01307743,3.43E-13,7.19E-05,1.29E-11,0.00139153,0.038809809,0.066505141,4.255656667,3.41E-14,0.032156433,5.61E-14,2.07E-14,5.05E-14,7.17E-14,0.067614573
2.15E-15,2.15E-15,0.702838395,2.55E-13,5.05E-14,4.93E-15,9.45E-15,1.717359274,3.26E-13,8.40E-14,1.28E-11,0.001076686,1.15E-09,0.000338261,0.620962613,3.90E-14,0.000985762,5.29E-14,2.12E-14,5.53E-14,7.06E-14,0.037695271
2.24E-15,2.24E-15,0.252434069,2.51E-13,5.10E-14,5.51E-15,9.60E-15,0.740419613,3.11E-13,8.48E-14,1.26E-11,0.001196597,8.85E-14,1.39E-05,0.064204981,4.46E-14,9.49E-05,5.00E-14,2.17E-14,5.95E-14,6.98E-14,0.021670532
2.33E-15,2.33E-15,0.176726051,2.47E-13,5.15E-14,6.14E-15,9.74E-15,0.453101439,2.95E-13,8.55E-14,1.25E-11,0.001593681,8.60E-14,2.57E-05,0.013187063,5.09E-14,8.19E-05,4.72E-14,2.22E-14,6.29E-14,6.91E-14,0.015071829
2.42E-15,2.42E-15,0.192523919,2.43E-13,5.20E-14,6.85E-15,9.86E-15,0.471315701,2.81E-13,8.63E-14,1.24E-11,0.001955731,8.33E-14,0.002588492,0.013094681,5.81E-14,0.000895283,4.46E-14,2.28E-14,6.54E-14,6.87E-14,0.014202294
2.51E-15,2.51E-15,0.227972962,2.38E-13,5.27E-14,7.64E-15,9.94E-15,0.661543258,2.66E-13,8.71E-14,1.22E-11,0.002255234,8.06E-14,0.299282775,0.035199478,6.63E-14,0.021761609,4.23E-14,2.33E-14,6.71E-14,6.85E-14,0.017966408
