"","id","handle","type","depth","geo_age","x","y"
"293","3488","MENDOTAD","Radiocarbon_8108",27,1463.06462627251,498782.725726672,744488.118802167
"294","3488","MENDOTAD","Radiocarbon_8109",55,3439.33441611355,498782.725726672,744488.118802167
"295","3488","MENDOTAD","Radiocarbon_8110",85,7825.7951781315,498782.725726672,744488.118802167
"296","3488","MENDOTAD","Radiocarbon_8111",165,9198.49168070386,498782.725726672,744488.118802167
"297","3488","MENDOTAD","Radiocarbon_8112",265,12755.4122229683,498782.725726672,744488.118802167
"298","1757","MINNIEN","Core top_4754",0,-0.697865747268338,114173.268595868,1251503.78713486
"299","1757","MINNIEN","Presettlement_paleon",40,81.3126476644308,114173.268595868,1251503.78713486
"300","3492","MINNIEO","Core top_8116",0,-4.88418955199293,114173.268595868,1251503.78713486
"301","3492","MINNIEO","Presettlement_paleon",60,93.3212564486916,114173.268595868,1251503.78713486
"302","3492","MINNIEO","Radiocarbon_8118",405,3895.00864870828,114173.268595868,1251503.78713486
"303","3492","MINNIEO","Radiocarbon_8119",715,8946.24787523195,114173.268595868,1251503.78713486
"304","1777","MUDLKMN1","Core top_4877",0,-14.6672292137337,158250.331085676,905998.393172662
"305","1777","MUDLKMN1","Presettlement_paleon",40,92.1085454840071,158250.331085676,905998.393172662
"306","1778","MUDLKMN2","Core top_4879",0,-29.5132609115081,127450.171793184,1207028.65256114
"307","1778","MUDLKMN2","Radiocarbon_rc_4880",43.5,68.4440447443522,127450.171793184,1207028.65256114
"308","1778","MUDLKMN2","Presettlement_paleon",50,68.4484498528645,127450.171793184,1207028.65256114
"309","1778","MUDLKMN2","Radiocarbon_rc_4881",335,2268.45199640894,127450.171793184,1207028.65256114
"310","1778","MUDLKMN2","Radiocarbon_rc_4882",445,3152.76382400962,127450.171793184,1207028.65256114
"311","1781","MURPHY","Core top_4893",0,-15.2928384968509,203685.548052454,954609.919766159
"312","1781","MURPHY","Presettlement_paleon",90,119.974948434623,203685.548052454,954609.919766159
"313","1786","MYRTLE","Core top_4908",145,-0.139806971730648,246021.47198662,1316332.62555567
"314","1786","MYRTLE","Presettlement_paleon",186,67.6592646327473,246021.47198662,1316332.62555567
"315","1786","MYRTLE","Radiocarbon_4910",452.5,2843.81602081107,246021.47198662,1316332.62555567
"316","1786","MYRTLE","Radiocarbon_4911",597.5,5474.59846786809,246021.47198662,1316332.62555567
"317","1786","MYRTLE","Radiocarbon_4912",792.5,8693.92140805187,246021.47198662,1316332.62555567
"318","1786","MYRTLE","Radiocarbon_4913",892.5,11478.321425256,246021.47198662,1316332.62555567
"319","1786","MYRTLE","Radiocarbon_4914",965,12912.9466742565,246021.47198662,1316332.62555567
"320","1794","NELSONPD","Radiocarbon_4987",1163,6336.55078120841,277196.362860828,1135804.49654956
"321","1794","NELSONPD","Radiocarbon_4988",1283,8073.0260896877,277196.362860828,1135804.49654956
"322","1830","ONAMIA","Core top_5143",0,-14.79248149332,196641.747419429,1107803.83158335
"323","1830","ONAMIA","Presettlement_paleon",30,71.8714058563709,196641.747419429,1107803.83158335
"324","1831","ONDRISPD","Core top_5148",180,-10.5109807153411,145135.325357733,1145466.37678702
"325","1831","ONDRISPD","Radiocarbon_5149",210,88.6711864725699,145135.325357733,1145466.37678702
"326","1831","ONDRISPD","Presettlement_paleon",210,88.6711864725699,145135.325357733,1145466.37678702
"327","1831","ONDRISPD","Radiocarbon_5150",264,1276.76696977687,145135.325357733,1145466.37678702
"328","3541","PGONIABG","Core top_8180",0,-23.824553641303,185614.101733716,993219.091045937
"329","3541","PGONIABG","Presettlement_paleon",35,83.4785860567464,185614.101733716,993219.091045937
"330","3558","POGONIA","Core top_8209",240,-24.303192846355,185614.101733716,993219.091045937
"331","3558","POGONIA","Radiocarbon_rc_8210",314.5,81.2174349362409,185614.101733716,993219.091045937
"332","3558","POGONIA","Presettlement_paleon",330,89.0204227678004,185614.101733716,993219.091045937
"333","3558","POGONIA","Radiocarbon_rc_8211",400,313.241394649511,185614.101733716,993219.091045937
"334","3558","POGONIA","Radiocarbon_rc_8212",935,2603.90605803898,185614.101733716,993219.091045937
"335","3558","POGONIA","Radiocarbon_rc_8213",1305,4174.70149958944,185614.101733716,993219.091045937
"336","3558","POGONIA","Radiocarbon_rc_8214",1570,7155.16125310109,185614.101733716,993219.091045937
"337","3558","POGONIA","Radiocarbon_rc_8215",1795,12005.9488840589,185614.101733716,993219.091045937
"338","3558","POGONIA","Radiocarbon_8216",1877.5,13057.2899012485,185614.101733716,993219.091045937
"339","3788","THRDBGW","Core top_8426",0,8.40334618963523,349247.185574197,1317157.44124853
"340","3788","THRDBGW","Presettlement_paleon",60,95.5500597490871,349247.185574197,1317157.44124853
"341","1884","PENNINGT","Core top_5333",0,-14.9233523616215,223830.080086334,1072020.60660846
"342","1884","PENNINGT","Presettlement_paleon",50,95.0802611346774,223830.080086334,1072020.60660846
"343","1891","PETERSL","Core top_5368",0,-30.0512058252038,86441.314409346,1224339.54089977
"344","1891","PETERSL","Radiocarbon_rc_5369",45,49.6376084125755,86441.314409346,1224339.54089977
"345","1891","PETERSL","Presettlement_paleon",100,112.889340810671,86441.314409346,1224339.54089977
"346","1891","PETERSL","Radiocarbon_rc_5370",395,3250.10284730691,86441.314409346,1224339.54089977
"347","1955","PLEASAMN","Core top_5432",0,-15.173911894973,184729.084365352,945162.408156753
"348","1955","PLEASAMN","Presettlement_paleon",40,96.4923208017845,184729.084365352,945162.408156753
"349","1966","PORTAGE","Core top_5481",0,4.37001242993572,178688.459922578,1223950.61357802
"350","1966","PORTAGE","Presettlement_paleon",35,55.0391928872182,178688.459922578,1223950.61357802
"351","1966","PORTAGE","Radiocarbon_5482",305,3905.5087040055,178688.459922578,1223950.61357802
"352","1966","PORTAGE","Radiocarbon_5483",695,8475.2561961517,178688.459922578,1223950.61357802
"353","1966","PORTAGE","Radiocarbon_5484",786,10577.6903670154,178688.459922578,1223950.61357802
"354","2011","RADTKE","Core top_5702",0,1.49120893522622,607640.258110912,770452.920813728
"355","2011","RADTKE","Presettlement_paleon",52,107.839012588685,607640.258110912,770452.920813728
"356","2011","RADTKE","Radiocarbon_5704",59,107.84406691218,607640.258110912,770452.920813728
"357","2011","RADTKE","Radiocarbon_5705",316,2681.50175895736,607640.258110912,770452.920813728
"358","2011","RADTKE","Radiocarbon_5706",403.5,4975.33448821524,607640.258110912,770452.920813728
"359","2011","RADTKE","Radiocarbon_5707",560,7178.63512463211,607640.258110912,770452.920813728
"360","2011","RADTKE","Radiocarbon_5708",608,8389.55517780242,607640.258110912,770452.920813728
"361","2011","RADTKE","Radiocarbon_5709",704,11018.7156464685,607640.258110912,770452.920813728
"362","2011","RADTKE","Radiocarbon_5710",830.5,13123.8741911804,607640.258110912,770452.920813728
"363","2051","REICHOW","Core top_5860",0,-14.7705303447221,55995.2706162175,1254277.16667578
"364","2051","REICHOW","Presettlement_paleon",30,72.9777732160056,55995.2706162175,1254277.16667578
"365","2053","REIDEL","Core top_5870",382,-36.5947675508393,76346.935753667,1140873.80499771
"366","2053","REIDEL","Presettlement_paleon",496,104.654344905986,76346.935753667,1140873.80499771
"367","2053","REIDEL","Radiocarbon_rc_5872",655,1557.88879753515,76346.935753667,1140873.80499771
"368","2053","REIDEL","Radiocarbon_rc_5873",900,3597.98649782792,76346.935753667,1140873.80499771
"369","2053","REIDEL","Radiocarbon_rc_5874",1165,6189.00068117245,76346.935753667,1140873.80499771
"370","2053","REIDEL","Radiocarbon_rc_5875",1494,9435.17778399012,76346.935753667,1140873.80499771
"371","2053","REIDEL","Radiocarbon_rc_5876",1622,11318.42025519,76346.935753667,1140873.80499771
"372","2053","REIDEL","Radiocarbon_5877",1962,14334.9246112927,76346.935753667,1140873.80499771
"373","2062","RHOLL","Core top_5902",0,-14.6516152195577,33915.336825595,1303938.98567383
"374","2062","RHOLL","Presettlement_paleon",20,52.2763703648813,33915.336825595,1303938.98567383
"375","3568","RICEMNB","Core top_8314",0,-17.8531754418235,66281.3372309986,1222416.26900801
"376","3568","RICEMNB","Radiocarbon_rc_8316",90,1752.00051264392,66281.3372309986,1222416.26900801
"377","2290","ROSSBURG","Core top_6058",145,1845.59670539732,210133.236885243,1163878.09298025
"378","2290","ROSSBURG","Radiocarbon_6059",350,3961.86518038989,210133.236885243,1163878.09298025
"379","2290","ROSSBURG","Radiocarbon_6060",500,8517.43204801596,210133.236885243,1163878.09298025
"380","2290","ROSSBURG","Radiocarbon_6061",570,11202.5744960574,210133.236885243,1163878.09298025
"381","2314","RUTZLAKE","Core top_6206",374,-30.8515678829102,165389.006576571,977439.088810628
"382","2314","RUTZLAKE","Presettlement_paleon",560,174.566857745695,165389.006576571,977439.088810628
"383","2314","RUTZLAKE","Radiocarbon_rc_6208",600,399.537694540258,165389.006576571,977439.088810628
"384","2314","RUTZLAKE","Radiocarbon_rc_6209",800,1916.19712135934,165389.006576571,977439.088810628
"385","2314","RUTZLAKE","Radiocarbon_rc_6210",1000,3468.95624092102,165389.006576571,977439.088810628
"386","2314","RUTZLAKE","Radiocarbon_rc_6211",1300,5762.13156930557,165389.006576571,977439.088810628
"387","2314","RUTZLAKE","Radiocarbon_rc_6212",1651,9009.91701389147,165389.006576571,977439.088810628
"388","2314","RUTZLAKE","Radiocarbon_rc_6213",1870,11509.5049517565,165389.006576571,977439.088810628
"389","2314","RUTZLAKE","Radiocarbon_6214",1966,13437.853039337,165389.006576571,977439.088810628
"390","2318","RYERSE","Radiocarbon_6218",7.5,847.849198286915,851088.323532608,1064473.6633024
"391","2318","RYERSE","Radiocarbon_6219",55,2847.12670055488,851088.323532608,1064473.6633024
"392","2318","RYERSE","Radiocarbon_6220",80,4505.20908373472,851088.323532608,1064473.6633024
"393","2318","RYERSE","Radiocarbon_6221",113,6941.69443108902,851088.323532608,1064473.6633024
"394","2318","RYERSE","Radiocarbon_6222",132.5,9240.41498933143,851088.323532608,1064473.6633024
"395","2318","RYERSE","Radiocarbon_6223",140,9897.49628879996,851088.323532608,1064473.6633024
"396","2354","SEDIVY","Core top_6407",0,-15.1130391319484,51847.9506585086,1256975.23218112
"397","2354","SEDIVY","Presettlement_paleon",60,93.7653854721685,51847.9506585086,1256975.23218112
"398","2355","SEIDEL01","Radiocarbon_6413",1265,9806.91976535767,661058.891804945,884429.934372421
"399","2355","SEIDEL01","Radiocarbon_6414",1317.5,10613.689229462,661058.891804945,884429.934372421
"400","2355","SEIDEL01","Radiocarbon_6415",1365,12077.57869787,661058.891804945,884429.934372421
"401","2355","SEIDEL01","Radiocarbon_6416",1419.5,13331.3190324501,661058.891804945,884429.934372421
"402","3620","SEIDEL02","Core top_8354",0,-19.9385241270274,661058.891804945,884429.934372421
"403","3620","SEIDEL02","Presettlement_paleon",40,98.9506498576403,661058.891804945,884429.934372421
"404","2375","SHAGAWA","Core top_6487",0,-20.2142624259566,357722.402042141,1295853.07177323
"405","2375","SHAGAWA","Presettlement_paleon",40,83.1989642236505,357722.402042141,1295853.07177323
"406","2375","SHAGAWA","Radiocarbon_6494",159,1839.83287346714,357722.402042141,1295853.07177323
"407","2383","SILVERMN","Core top_6567",0,-15.3063407870717,138782.169734268,983838.737463492
"408","2383","SILVERMN","Presettlement_paleon",70,104.618094889595,138782.169734268,983838.737463492
"409","2394","SISEEBA","Core top_6641",0,-31.8512312534247,211737.715604547,1225424.25507873
"410","2394","SISEEBA","Presettlement_paleon",41,82.2707653110027,211737.715604547,1225424.25507873
"411","2581","SOLUM","Core top_6703",0,-15.0903163436819,10923.0306011806,1201898.16368986
"412","2581","SOLUM","Presettlement_paleon",40,89.8521323075918,10923.0306011806,1201898.16368986
"413","2584","SOSTANCH","Core top_6714",0,-14.6693468896065,208135.003771951,1067772.04683308
"414","2584","SOSTANCH","Presettlement_paleon",30,82.1673823849808,208135.003771951,1067772.04683308
"415","2585","SPECTACL","Core top_6716",0,-15.0204935199446,210487.111983245,1050323.62139282
"416","2585","SPECTACL","Presettlement_paleon",40,96.123208413517,210487.111983245,1050323.62139282
"417","2586","SPIRIT","Core top_6718",1,-19.2123720937224,715663.596791599,1106890.75250386
"418","2586","SPIRIT","Presettlement_paleon",20,55.2706568087114,715663.596791599,1106890.75250386
"419","2586","SPIRIT","Radiocarbon_6720",55,856.817572664376,715663.596791599,1106890.75250386
"420","2586","SPIRIT","Radiocarbon_6721",145,2920.57484822512,715663.596791599,1106890.75250386
"421","2586","SPIRIT","Radiocarbon_6722",276,5228.36990212485,715663.596791599,1106890.75250386
"422","2586","SPIRIT","Radiocarbon_6723",335,6374.83563884238,715663.596791599,1106890.75250386
"423","2586","SPIRIT","Radiocarbon_6724",420,8523.53830230462,715663.596791599,1106890.75250386
"424","2586","SPIRIT","Radiocarbon_6725",650,12369.2578047787,715663.596791599,1106890.75250386
"425","2600","STCATHER","Core top_6803",0,-15.0999191631749,195240.613335738,946171.812371238
"426","2600","STCATHER","Presettlement_paleon",50,103.287551552679,195240.613335738,946171.812371238
"427","2605","STONE","Core top_6810",0,-14.6535075745566,199240.545084148,1032429.49824282
"428","2605","STONE","Presettlement_paleon",30,78.8872546274346,199240.545084148,1032429.49824282
"429","2613","SUNFISH","Core top_6864",0,-15.1679754764254,224832.182288653,970268.725257146
"430","2613","SUNFISH","Presettlement_paleon",40,98.5885932185726,224832.182288653,970268.725257146
"431","2624","TAMARACK","Core top_6931",0,9.95009051334412,345952.20752275,875441.466510828
"432","2624","TAMARACK","Presettlement_paleon",13,51.5863442120389,345952.20752275,875441.466510828
"433","2624","TAMARACK","Radiocarbon_6933",80,1127.40196691784,345952.20752275,875441.466510828
"434","2624","TAMARACK","Radiocarbon_6934",160,2836.0012436598,345952.20752275,875441.466510828
"435","2624","TAMARACK","Radiocarbon_6935",192,3554.35062162176,345952.20752275,875441.466510828
"436","2624","TAMARACK","Radiocarbon_6936",284,5026.40204854404,345952.20752275,875441.466510828
"437","2638","TERHELL","Core top_7022",0,-9.84145453988615,55066.2021300448,1254704.38922792
"438","2638","TERHELL","Presettlement_paleon",40,68.8751257771528,55066.2021300448,1254704.38922792
"439","2638","TERHELL","Radiocarbon_7024",552.5,5001.97792561063,55066.2021300448,1254704.38922792
"440","2640","THOMPSON","Core top_7033",0,-1.01646151075066,32176.1749156691,1258527.01371588
"441","2640","THOMPSON","Presettlement_paleon",30,83.8269022921283,32176.1749156691,1258527.01371588
"442","2648","TOENJES","Core top_7080",0,-14.973632614643,163767.255049315,1038096.46056354
"443","2648","TOENJES","Presettlement_paleon",60,106.031953570929,163767.255049315,1038096.46056354
"444","2881","TWINMN1","Core top_7204",0,-15.1236503674521,232876.45277338,1078560.20797804
"445","2881","TWINMN1","Presettlement_paleon",50,103.020792981062,232876.45277338,1078560.20797804
"446","2888","UPGRAVEN","Core top_7239",111,-33.7893845048637,74154.4079411464,1138108.01774884
"447","2888","UPGRAVEN","Presettlement_paleon",160,84.2299367722886,74154.4079411464,1138108.01774884
"448","2888","UPGRAVEN","Radiocarbon_rc_7241",190,774.762157736176,74154.4079411464,1138108.01774884
"449","2888","UPGRAVEN","Radiocarbon_rc_7242",320,3755.63906768966,74154.4079411464,1138108.01774884
"450","2888","UPGRAVEN","Radiocarbon_rc_7243",527,8634.30991151209,74154.4079411464,1138108.01774884
"451","2888","UPGRAVEN","Radiocarbon_rc_7244",594,10986.6303270697,74154.4079411464,1138108.01774884
"452","3831","VESTABRG","Core top_8448",600,8.08198409596537,867757.996674814,761807.193165803
"453","3831","VESTABRG","Presettlement_paleon",618,71.9309679077608,867757.996674814,761807.193165803
"454","3837","WEBERLK","Core top_8454",0,4.46203192188119,367893.643012434,1244957.97445237
"455","3837","WEBERLK","Presettlement_paleon",60,92.526934745676,367893.643012434,1244957.97445237
"456","2948","WENTZEL","Core top_7405",0,-30.316019197225,113729.588239272,1218398.90904063
"457","2948","WENTZEL","Radiocarbon_rc_7406",50.5,100.212692874682,113729.588239272,1218398.90904063
"458","2948","WENTZEL","Presettlement_paleon",55,111.481336960024,113729.588239272,1218398.90904063
"459","2948","WENTZEL","Radiocarbon_rc_7407",75,358.1276914202,113729.588239272,1218398.90904063
"460","2948","WENTZEL","Radiocarbon_rc_7408",185,2311.91898825486,113729.588239272,1218398.90904063
"461","2952","WHITLIL1","Core top_7429",0,-14.8869284133307,241108.300514199,1104158.26941576
"462","2952","WHITLIL1","Presettlement_paleon",40,98.1151141192827,241108.300514199,1104158.26941576
"463","2956","WILWRDPD","Radiocarbon_7459",865,5984.91308119832,268923.500717107,1127504.77433872
"464","2956","WILWRDPD","Radiocarbon_7460",985,8644.24391087855,268923.500717107,1127504.77433872
"465","2961","WINTERGR","Core top_7478",0,-19.5845974253877,824316.939037802,649775.618102449
"466","2961","WINTERGR","Presettlement_paleon",68,110.625399205172,824316.939037802,649775.618102449
"467","2961","WINTERGR","Radiocarbon_7481",196,2563.39810382252,824316.939037802,649775.618102449
"468","2961","WINTERGR","Radiocarbon_7482",233.5,3598.52136702365,824316.939037802,649775.618102449
"469","2961","WINTERGR","Radiocarbon_7483",366,6310.53424172641,824316.939037802,649775.618102449
"470","2961","WINTERGR","Radiocarbon_7484",503.5,10000.184647381,824316.939037802,649775.618102449
"471","2961","WINTERGR","Radiocarbon_7485",538,10998.5809369232,824316.939037802,649775.618102449
"472","2961","WINTERGR","Radiocarbon_7486",613.5,13246.8286825846,824316.939037802,649775.618102449
"473","2961","WINTERGR","Radiocarbon_7487",651,14488.7050531419,824316.939037802,649775.618102449
"474","2961","WINTERGR","Radiocarbon_7488",676,15504.5055398547,824316.939037802,649775.618102449
"475","3029","WOLFCRK","Radiocarbon_7494",431,10499.0289091501,163938.929071781,1117591.83928235
"476","3029","WOLFCRK","Radiocarbon_7495",489,12018.5595489857,163938.929071781,1117591.83928235
"477","3029","WOLFCRK","Radiocarbon_7496",497,12300.9781243927,163938.929071781,1117591.83928235
"478","3029","WOLFCRK","Radiocarbon_7497",508,12715.3215560191,163938.929071781,1117591.83928235
"479","3029","WOLFCRK","Radiocarbon_7498",552,13175.285606042,163938.929071781,1117591.83928235
"480","3029","WOLFCRK","Radiocarbon_7499",596,13568.6547602803,163938.929071781,1117591.83928235
"481","3029","WOLFCRK","Radiocarbon_7500",718,14778.2377887901,163938.929071781,1117591.83928235
"482","3029","WOLFCRK","Radiocarbon_7501",777,15811.7266906022,163938.929071781,1117591.83928235
"483","3029","WOLFCRK","Radiocarbon_7502",808,16266.9790026678,163938.929071781,1117591.83928235
"484","3029","WOLFCRK","Radiocarbon_7503",850,16790.1997305062,163938.929071781,1117591.83928235
"485","3029","WOLFCRK","Radiocarbon_7504",892,17756.0644993831,163938.929071781,1117591.83928235
"486","3029","WOLFCRK","Radiocarbon_7505",965,20258.5914910532,163938.929071781,1117591.83928235
"487","3031","WOLSFELD","Core top_16252",650,-24.8811849929453,189694.866555631,989319.526546676
"488","3031","WOLSFELD","Presettlement_paleon",714,92.3709595668011,189694.866555631,989319.526546676
"489","3031","WOLSFELD","Radiocarbon_cal_16259",750,232.256550502415,189694.866555631,989319.526546676
"490","3031","WOLSFELD","Radiocarbon_cal_16260",785,459.712640888691,189694.866555631,989319.526546676
"491","3031","WOLSFELD","Radiocarbon_cal_16261",975,2293.88795989993,189694.866555631,989319.526546676
"492","3031","WOLSFELD","Radiocarbon_cal_16262",1065,3319.60952914304,189694.866555631,989319.526546676
"493","3031","WOLSFELD","Radiocarbon_cal_16263",1135,3843.58328543394,189694.866555631,989319.526546676
"494","3031","WOLSFELD","Radiocarbon_cal_16264",1345,5914.13313721431,189694.866555631,989319.526546676
"495","3031","WOLSFELD","Radiocarbon_cal_16265",1415,6871.20133260864,189694.866555631,989319.526546676
"496","3031","WOLSFELD","Radiocarbon_cal_16266",1520,8385.63677218819,189694.866555631,989319.526546676
"497","3031","WOLSFELD","Radiocarbon_cal_16267",1640,11528.3113385736,189694.866555631,989319.526546676
"498","3031","WOLSFELD","Radiocarbon_cal_16268",1725,13655.7262841293,189694.866555631,989319.526546676
"499","3032","WOLVERIN","Core top_7536",0,-28.9903290845295,814916.936097577,1098559.14002839
"500","3032","WOLVERIN","Presettlement_paleon",15,-28.9816656484719,814916.936097577,1098559.14002839
"501","3032","WOLVERIN","Radiocarbon_7537",108,2234.40427893707,814916.936097577,1098559.14002839
"502","3032","WOLVERIN","Radiocarbon_7538",160,5791.51145029752,814916.936097577,1098559.14002839
"503","3032","WOLVERIN","Radiocarbon_7539",220,7576.58429110135,814916.936097577,1098559.14002839
"504","3032","WOLVERIN","Radiocarbon_7540",275,8849.019098522,814916.936097577,1098559.14002839
"505","3032","WOLVERIN","Radiocarbon_7541",335,11275.6047676352,814916.936097577,1098559.14002839
"506","3035","WOODLAKE","Core top_7560",0,-27.2658737292481,465839.290126148,996486.90656434
"507","3035","WOODLAKE","Presettlement_paleon",100,87.3658492464744,465839.290126148,996486.90656434
"508","3035","WOODLAKE","Radiocarbon_7562",235,929.629085028422,465839.290126148,996486.90656434
"509","3035","WOODLAKE","Radiocarbon_7563",540,2622.62447242428,465839.290126148,996486.90656434
"510","3035","WOODLAKE","Radiocarbon_7564",791,4743.61774780846,465839.290126148,996486.90656434
"511","3035","WOODLAKE","Radiocarbon_7565",1040,8014.63989977105,465839.290126148,996486.90656434
"512","3035","WOODLAKE","Radiocarbon_7566",1290,12523.6691553031,465839.290126148,996486.90656434
"513","3035","WOODLAKE","Radiocarbon_7567",1445,15419.1211807831,465839.290126148,996486.90656434
"514","3047","YELLOWDG","Core top_7632",0,9.96947461706456,641555.746466062,1141991.47852379
"515","3047","YELLOWDG","Radiocarbon_7634",33,2095.53072711385,641555.746466062,1141991.47852379
"516","3047","YELLOWDG","Radiocarbon_7635",53,2567.61331612362,641555.746466062,1141991.47852379
"517","3047","YELLOWDG","Radiocarbon_7636",68,2884.84493497916,641555.746466062,1141991.47852379
"518","3047","YELLOWDG","Radiocarbon_7637",93,3363.02908074316,641555.746466062,1141991.47852379
"519","3047","YELLOWDG","Radiocarbon_7638",123,4956.79013611983,641555.746466062,1141991.47852379
"520","3047","YELLOWDG","Radiocarbon_7639",153,5938.06558631279,641555.746466062,1141991.47852379
"521","3047","YELLOWDG","Radiocarbon_7640",235,8232.63367880768,641555.746466062,1141991.47852379
"522","3047","YELLOWDG","Radiocarbon_7641",272,8919.35583915026,641555.746466062,1141991.47852379
"523","3047","YELLOWDG","Radiocarbon_7642",356,10248.8475001268,641555.746466062,1141991.47852379
"524","15682","CANYONMI","Core top_34063",0,-20.0535476354858,644273.759966366,1151127.39944288
"525","15682","CANYONMI","Radiocarbon_34064",150,1594.43078089803,644273.759966366,1151127.39944288
"526","15682","CANYONMI","Radiocarbon_34065",295,3031.66913829331,644273.759966366,1151127.39944288
"527","15682","CANYONMI","Radiocarbon_34066",450,5337.95596509812,644273.759966366,1151127.39944288
"528","15682","CANYONMI","Radiocarbon_34067",500,6343.40754907899,644273.759966366,1151127.39944288
"529","15682","CANYONMI","Radiocarbon_34068",575,7606.37475622621,644273.759966366,1151127.39944288
"530","15682","CANYONMI","Radiocarbon_34069",642,9084.51053852016,644273.759966366,1151127.39944288
"531","15682","CANYONMI","Radiocarbon_34070",702,9847.89139644368,644273.759966366,1151127.39944288
"532","15682","CANYONMI","Radiocarbon_34071",758,10909.5361398775,644273.759966366,1151127.39944288
"533","10970","SOUHERON","Core top_16306",0,-13.0077975006951,39429.1361516097,865859.143501355
"534","10970","SOUHERON","Presettlement_paleon",36,88.8739258921703,39429.1361516097,865859.143501355
"535","10971","OCHEDA","Core top_16308",0,-13.0407851542086,7852.2007114708,853770.306904406
"536","10971","OCHEDA","Presettlement_paleon",36,85.4682133399482,7852.2007114708,853770.306904406
"537","10973","BLOMFORD","Core top_16334",0,-29.7955953275005,229033.809349671,1039162.75508916
"538","10973","BLOMFORD","Presettlement_paleon",40,90.109716567765,229033.809349671,1039162.75508916
"539","10974","FAWNANMN","Core top_16336",0,-29.6306993295628,235709.418943392,1028658.79169368
"540","10974","FAWNANMN","Presettlement_paleon",40,88.834290255015,235709.418943392,1028658.79169368
"541","10975","FROVOLD","Core top_16338",0,-29.5825631029223,40965.3050406653,1052229.35783248
"542","10975","FROVOLD","Presettlement_paleon",30,66.6108750626992,40965.3050406653,1052229.35783248
"543","10976","GOOSEMN","Core top_16340",0,-27.9024032982995,110043.874295033,998434.888206856
"544","10976","GOOSEMN","Presettlement_paleon",35,80.417149401637,110043.874295033,998434.888206856
"545","10977","OLSONMN","Core top_16342",1020,-28.2070091301917,204551.436350912,1156599.04195553
"546","10977","OLSONMN","Presettlement_paleon",1080,94.488161394377,204551.436350912,1156599.04195553
"547","10983","RNDGROVE","Core top_16361",0,-28.0928469607178,113282.056133147,966385.217471672
"548","10983","RNDGROVE","Presettlement_paleon",45,98.9281424867926,113282.056133147,966385.217471672
"549","12001","LTDOLLAR","Core top_17376",0,-27.873977398294,841291.721500651,1070737.91816573
"550","12001","LTDOLLAR","Presettlement_paleon",12,-27.86883931269,841291.721500651,1070737.91816573
"551","12001","LTDOLLAR","Radiocarbon_17379",140,6301.55855434549,841291.721500651,1070737.91816573
"552","12005","MNLYC2","Core top_17389",0,-19.5623722897867,18847.3212622951,970076.405813252
"553","12005","MNLYC2","Presettlement_paleon",25,58.1059541518651,18847.3212622951,970076.405813252
"554","12006","MONSON","Core top_17391",0,-30.21633242997,61970.9276193022,1043054.63868706
"555","12006","MONSON","Presettlement_paleon",80,110.801505754993,61970.9276193022,1043054.63868706
"556","12007","DEANS","Core top_17393",0,-29.1254187644279,196277.758947598,962692.358610003
"557","12007","DEANS","Presettlement_paleon",80,115.51217967163,196277.758947598,962692.358610003
"558","12008","EMILY","Core top_17395",0,-29.7309622483289,152333.976924338,916052.044685713
"559","12008","EMILY","Presettlement_paleon",153,149.017169484151,152333.976924338,916052.044685713
"560","12009","PERCHMN","Core top_17397",0,-29.2679114811454,61951.3852929127,1140776.73071721
"561","12009","PERCHMN","Presettlement_paleon",80,102.478098129829,61951.3852929127,1140776.73071721
"562","12010","CHUBLAKE","Core top_17399",160,-28.1937316244703,211245.556465023,937044.863335701
"563","12010","CHUBLAKE","Presettlement_paleon",195,81.0882573504523,211245.556465023,937044.863335701
"564","12011","MNDLLR","Core top_17401",0,-29.5747311242673,48918.8151761407,1098832.43779926
"565","12011","MNDLLR","Presettlement_paleon",35,70.035193814702,48918.8151761407,1098832.43779926
"566","12012","ZIEBELL","Core top_17403",0,-31.937239963775,75329.9269609796,1123404.49099384
"567","12012","ZIEBELL","Presettlement_paleon",50,78.2838937769664,75329.9269609796,1123404.49099384
"568","12013","MNDLML","Core top_17405",0,-30.1084454174683,56915.8817385947,1103917.66346411
"569","12013","MNDLML","Presettlement_paleon",65,91.3368116336895,56915.8817385947,1103917.66346411
"570","12014","LYBECK","Core top_17407",0,-32.0389200404712,34491.9242388118,1086756.75232056
"571","12014","LYBECK","Presettlement_paleon",55,84.0209702448678,34491.9242388118,1086756.75232056
"572","12015","UNION","Core top_17409",0,-30.0257964611255,65327.8493474331,1098091.28334341
"573","12015","UNION","Presettlement_paleon",45,91.2841211807934,65327.8493474331,1098091.28334341
"574","15248","ALBERTL3","Core top_33008",0,-45.943864193413,193492.153952912,837111.048630138
"575","15248","ALBERTL3","Ambrosia rise_33009",61.5,91.0627427882118,193492.153952912,837111.048630138
"576","12024","EVRHRTLK","Core top_17423",0,-29.8120553428345,180630.074533319,834819.111961833
"577","12024","EVRHRTLK","Presettlement_paleon",35,74.8490769530558,180630.074533319,834819.111961833
"578","13029","SHARKEY","Core top_18437",1467,-51.0645800813481,196353.664564324,942161.938543656
"579","13029","SHARKEY","Ambrosia rise_18438",1569,92.0105956696359,196353.664564324,942161.938543656
"580","13029","SHARKEY","Radiocarbon_18439",1631,1413.19945641358,196353.664564324,942161.938543656
