"","x","y","cell","Alder","Ash","Basswood","Beech","Birch","Cedarjuniper","Cherry","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Poplar","Spruce","Tamarack","Walnut","Willow","TBDT","TNDT","TNET","Total"
"2624",317000,1062000,16033,0.000296249421404043,0.208644439186573,0.35217011264024,18.4645634408551,0.64964738868656,0.0204236494761024,0.00470227027613367,0.306088889522192,0.0228722798916773,0.00270585991376408,0.0330730282250882,0.0195751046729458,0.053969178675815,0.797472996339652,1.1406381844064,2.09317578165972,0.685508192793225,0.0317045637098456,0.452829623967361,0.0296752158806793,0.00082402370601164,2.72426579152783,0.453610140278319,2.02972724314155,2.96756684595962
"2625",317000,1070000,15737,0.0003656045577485,0.126448861419259,0.091025830745148,19.6088327567574,0.21849140493313,0.0320797505192516,0.00394076050400552,0.181442736444803,0.0217241840061295,0.00261096863056559,0.043274414817219,0.0130673069967684,0.0319350098028253,0.162768695373866,1.18805057314962,2.45305082594351,0.62983783248386,0.0335082370851279,0.645700586474783,0.0216984249129969,0.0010724810797437,2.14334582860242,0.653037017839159,2.50985708783895,2.92394251345463
"2626",317000,1078000,15441,0.000444988774439942,0.0845995790600943,0.0325851187142918,20.2362715297301,0.119610267758092,0.0472792700806301,0.00338665052170114,0.0921965017374388,0.0218362018569608,0.00246009360453017,0.0354569474418326,0.00935693009223339,0.0174236983913278,0.0684473533024614,0.688305366250275,2.26769138364492,0.308750183125169,0.0310975759010705,0.329057041801215,0.0163693723333459,0.00134807535057346,1.10020984454666,0.335184683562786,2.44376094111491,2.8492521014559
"2627",317000,1086000,15145,0.000557457094528774,0.10227780931644,0.0273679101965499,20.6637566544457,0.16575949485959,0.0724010488880707,0.00309749967939457,0.0929396203559732,0.0364614302203931,0.00241172558720171,0.0260296016808095,0.00909544484327078,0.0150457412228057,0.0836193850678776,0.41593531656347,2.20719712207153,0.255681264334922,0.0402617825984495,0.219317140492535,0.0140344323492065,0.00172600996951658,0.941196748483742,0.219394533915936,2.44829174776829,2.78905309580889
"2628",317000,1094000,14849,0.000661236042617129,0.137171568501681,0.0284146292874809,21.2937604914159,0.332243704547072,0.0865086801486395,0.0027636676977505,0.112228423058988,0.079683627792841,0.00238913599771765,0.0239848590249184,0.0113996456918202,0.013120102169257,0.118673005296601,0.289375389136913,2.06578857867778,0.328840334790981,0.06474365806316,0.239026326555796,0.0107915689410795,0.00198441712493854,1.05071086607102,0.236800196344016,2.28362957579788,2.7287413164275
"2629",317000,1102000,14553,0.000762751881753389,0.205867707282512,0.0452430412515224,22.161606664183,0.827547594507136,0.125216921303921,0.00266094310895902,0.158689063328945,0.184203375937607,0.00243308363161492,0.0316967615422955,0.0549137011147234,0.0147397315406089,0.267165184399787,0.230393802696404,1.88998091569998,0.584306913031493,0.150438796130796,0.440194329924464,0.00900989634734302,0.00209464184209989,1.79217622575503,0.441395971825821,2.08777755801602,2.67614635466486
"2630",317000,1110000,14257,0.000861387166118736,0.299553481328678,0.0908892099051282,23.7944316909455,1.6411461142203,0.270895212154889,0.00261449237735065,0.177868992192474,0.414794816602103,0.00249465294501921,0.049790520080356,0.114076122290893,0.0202302940971746,0.770016528244657,0.15671853239889,1.67668461055978,0.999922833377452,0.48716342282036,0.876422690566751,0.00824958951507707,0.00201543880085932,2.59058285430679,0.870340117961233,2.16978946718911,2.62734518643674
"2631",317000,1118000,13961,0.000853584820285095,0.219553337027525,0.0820411188252766,25.4114575624084,1.31105506941534,0.437255160718281,0.00234576334985103,0.118169728845911,0.490307234592242,0.00227671349348985,0.0545912210970139,0.123340270747876,0.0199159317440054,0.61443314619677,0.0750435186524011,0.909487013867739,0.720148490126662,0.709615532406396,0.808515008373554,0.00761804687194178,0.00168196850680596,2.15860493811654,0.804078341649095,1.81323413322066,2.57638222845584
"2632",317000,1126000,13665,0.000804506509138623,0.186904866834418,0.080219792683336,26.9059081650375,1.13584232640897,0.677766639170172,0.00220974907082036,0.12068315022838,0.505075497536413,0.00210711296007909,0.0711327522146921,0.122532031622911,0.0251144879681513,0.541984761011633,0.0763915900286914,0.720094236625051,0.637026226478076,0.741503281376954,0.707082172402374,0.00773210692537273,0.0015153162119757,1.91161210572762,0.713763367233034,1.76134854245506,2.53624895520979
"2633",317000,1134000,13369,0.000737091476213493,0.1937611671027,0.100270589869957,28.8728876937931,1.18067656672065,0.736591758263516,0.00214394836447793,0.127585058015839,0.441989801927069,0.00213927312060492,0.091539995468876,0.12075451795791,0.0358185386614337,0.549529595436763,0.119897694663757,0.935517051025416,0.613333094041369,0.637091654352129,0.575813592376294,0.00815013206285086,0.00146480796205388,2.03894528727233,0.576326400751352,1.73667519631656,2.50392861682909
