"","x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
"3150",293000,1070000,15734,0,0,0,0,19.5666932124308,0,0,0,0,0,1.19173887084726,0,0,0,0,0,0,0,555.161941869894,0,742.32642878208,30.7402588530598,0,0,77.8867561152917,0,0,0,0
"3151",293000,1078000,15438,0,33.9777046004569,0,0,14.52919375436,0,0,0,0,0,1.29946201724935,0,0,0,0,0,0,0,265.77753666132,0,1529.53829456946,11.491984090886,0,0,104.818748790327,0,0,0,0.29970346541017
"3152",293000,1086000,15142,0,0,0,0,18.2990404310921,0,0,0,0,0,0,11.3016789767421,0,0,0,0,76.6506827068121,0,98.014809622046,0,758.004704443122,0,29.4498015044481,0,100.194536287357,0,0,0,0
"3153",293000,1094000,14846,0,25.1480361219755,0.851836148670653,0,425.079343065414,0,0,7.50748741562405,0,0,134.894018486658,86.8396520826631,0,0,0,0,500.554509447873,0,172.161549457688,0,2001.18198076607,985.336238220825,39.2648808407874,0,475.536996842924,0,0,0,0
"3154",293000,1102000,14550,0,192.745124788927,22.793865770815,0,647.547086224922,0,0,0,0,0,3.89465122091567,52.6369770338727,0,0,0,0,50.8787078579179,0,30.0557692547143,0,189.454258901751,473.222863402849,27.7524384408498,0,321.50501971631,0,0,0,0
"3155",293000,1110000,14254,0,8.70511975695145,0,0,531.014490039186,0,0,0,0,0,117.269564789842,84.8581176881611,0,0,0,0,80.1065566251736,0,0,0,2.84846303523978,549.097961732282,152.91010958879,0,122.895644695766,0,0,0,0.187489134169952
"3156",293000,1118000,13958,0,190.243093549005,0,0,744.887428683509,0,0,0,0,0,34.6462874170649,100.293940733363,0,0,0,0,117.961591943013,0,175.966652755464,0,71.8733773100421,373.58739916127,385.336412410013,0,81.1243720352744,0,0,0,0
"3157",293000,1126000,13662,0,61.7707212906774,12.1665076114804,0,560.911790866493,0,0,14.7403772355387,0,0,46.1085125541293,59.936666709512,0,0,0,0,33.7183982560452,0,0,0,1279.46266494969,208.445975176294,353.153892175324,0,365.463857145684,0,0,0,0
"3158",293000,1134000,13366,0,23.8416589171429,2.7893666873191,0,576.554376727035,0,0,0,0,0,0,26.4253308368138,0,0,0,1.60261643670755,36.1624583303997,0,0,0,1265.72869234603,510.903652198694,455.849184792105,0,256.684171440031,0,0,0,0
"3159",293000,1142000,13070,0,17.3648647389849,3.79361546778598,0,265.955142404002,0,0,0,0,0,15.9542371097901,84.7081654117402,0,0,0,0,0,0,0,0,1679.08061659368,479.879713606612,452.921349501185,0,230.95767813956,0,0,0,1.36701870594704
"3160",293000,1150000,12774,0,0,14.667994587875,0,765.055738117078,0,0,74.041716455225,0,0,34.5592592465119,40.5435837114936,0,0,0,0,82.6553872436254,0,16.6003916299866,0,2825.17446281005,74.77351187523,69.3074333996193,0,153.524247111094,0,0,0,0
"3161",293000,1158000,12478,0,0,4.94576551080087,0,722.505107088947,0,0,34.2561614030404,0,0,0,82.7364169620375,0,0,0,4.15261473717681,88.078933583689,0,0.14266375151138,0,1318.45577650361,132.070581172204,330.535116138035,0,389.295507020539,0,0,0,0
"3162",293000,1166000,12182,0,0,0,0,572.364492760431,0,0,9.53793513414173,0,0,0,305.633812988943,0,0,0,0,50.9954696517662,0,0,0,618.018398684861,316.683516684325,78.7294503488488,0,369.749473224804,0,0,0,0
"3163",293000,1174000,11886,0,211.135906490697,11.1243831557426,0,679.747188137899,0,0,5.0514702064127,0,0,12.1183452302819,32.6577313257275,0,0,0,0,9.28629468543668,0,0,0,211.551205627594,431.234516298334,204.826465475816,0,262.616500824611,0,0,0,0
"3164",293000,1182000,11590,0,0,22.6753424731841,0,842.948533158633,0,0,170.24419327962,0.349447375944992,0,0,0,0,0,0,0,0,0,1.33453226447537,0,302.341894511008,1055.81804756814,531.155990324928,0,146.224077905254,0,0,0,0
"3165",293000,1190000,11294,0,0,1.51487730904335,0,83.0185047275013,0,0,0,0,0,4.7835599301245,0,0,0,0,0,2.62855288677338,0,0,0,72.8512036245321,288.113420511714,180.455156224175,0,64.1907678029128,0,0,0,0
"3166",293000,1198000,10998,0,52.7738455969867,0,0,101.768525200866,0,0,0,0,0,0,0.066633138067713,0,0,0,0,0,0,0,0,16.2905731471293,472.634286899723,222.768617493569,0,234.952931169066,0,0,0,0
"3167",293000,1206000,10702,0,3.83350402576415,0,0,190.551342110893,0,0,92.8842482252572,0,0,0,40.1897423014007,0,0,0,0,0,0,0,0,4.50994231674328,108.84703945446,53.8811645669689,0,234.133375113831,0,0,0,0
"3168",293000,1214000,10406,0,4.74437331864877,0,0,239.316464519424,0,0,215.07314333157,0,0,6.02889000048886,6.06085915140737,0,0,0,0,27.1078884554636,0,0,0,260.964038407512,54.2009534818528,212.02400341169,0,570.601540007827,0,0,0,0
"3169",293000,1222000,10110,0,0,0,0,107.291979655596,0,0,186.773704635177,0,0,0,91.8557279149077,0,0,0,0,0,0,0,0,381.690141696794,307.182830556158,485.146371454459,0,818.835563569849,0,0,0,0
"3170",293000,1230000,9814,0,0,0,0,113.303543908007,0,0,68.5324099692849,0,0,0,0,0,0,0,0,0,0,0,0,41.5610268973679,2.56772326957908,74.5535321158846,0,790.497001380781,0,0,0,0
"3171",293000,1238000,9518,0,0,0,0,247.815568581597,0,0,21.5394985044842,0,0,0,35.9054147442174,0,0,0,0,45.1975158566596,0,0,0,3199.47867887592,133.415350026093,181.480060989043,0,281.491603200176,0,0,0,0
"3172",293000,1246000,9222,0,0,0,0,190.625647687944,0,0,271.742469683904,0,0,0,32.09050310026,0,0,0,0,0,0,0,0,15.7862338734429,60.7134817088562,410.904109955209,0,791.129325050886,0,0,0,0
"3173",293000,1254000,8926,0,2.71342980430461,0,0,645.612500855158,0,0,0,0,0,0,408.959738984267,0,0,0,0,33.5956013230836,0,0,0,1579.24785031383,104.65219088509,220.829042294512,0,684.718739386255,0,0,0,0
"3174",293000,1262000,8630,0,106.927166133958,6.89759766137695,0,1576.55627915931,0,0,620.063703599902,0,0,220.134848822624,528.787108789899,0,0,0,0,89.1262076961889,0,0,0,3871.1775127248,29.8606272056832,100.746400039988,0,189.350103379592,0,0,0,0
"3175",293000,1270000,8334,0,34.2910903990962,0,0,204.811241018215,0,0,184.844990374797,0,0,0,34.6924058399592,0,0,0,0,0,0,0,0,2882.71424728816,94.5738458780379,60.6891144363988,0,331.63159371416,0,0,0,0
"3176",293000,1278000,8038,0,0,0,0,358.299650414543,0,0,162.780221351957,0,0,0,63.1650931340996,0,0,0,0,27.4961986296604,0,0,0,1299.46322211506,282.040451149657,86.7830375213044,0,280.363971547851,0,0,0,0
"3177",293000,1286000,7742,0,0.741911898663887,0,0,36.1864337908361,0,0,3.65084193175064,0,0,42.1615467280564,68.3057398328227,0,0,0,0,0,0,0,0,128.503757646424,132.162169710431,75.1087053343696,0,47.2744863152077,0,0,0,0.0322533377712416
"3178",293000,1294000,7446,0,10.7607371163393,0,0,60.2157825776361,0,0,0,0,0,55.1953145713727,42.1539695321769,0,0,0,0,0,0,0,0,64.0643894505276,399.081601490449,370.580421204057,0,118.512082200543,0,0,0,0
"3179",293000,1302000,7150,0,38.0730503333074,0,0,89.8715952045098,0,0,184.484851087732,0,0,0,41.091044369947,0,0,0,0,0,0,0,0,763.418801476843,86.5651569498144,369.073831229675,0,51.5239112031878,0,0,0,0
"3180",293000,1310000,6854,0,11.6633268819028,0,0,211.452436766078,0,0,82.7105740480649,0,0,10.2927513477468,34.7943295865474,0,0,0,0,0,0,0,0,208.796686049628,281.652905218508,187.260012716394,0,289.549736657397,0,0,0,0
"3181",293000,1318000,6558,0,71.712160372435,0,0,159.093446029466,0,0,0,0,0,30.7683849033871,74.3367169505893,0,0,0,0,0,0,1.00824679823062,0,474.474776355751,736.668910174972,175.384905698089,0,12.2779921389495,0,0,0,2.07214599249439
"3182",293000,1326000,6262,0,7.18620168874467,0,0,321.034199153878,0,0,71.5051192036919,0,0,14.3577852319066,84.4527392053179,0,0,0,0,6.45579575464423,0,0,0,967.644861576817,151.021569759544,175.780177556093,0,159.173521719376,0,0,0,0
"3183",293000,1334000,5966,0,0,54.5207421195301,0,321.193637237398,0,0,484.252741190864,0,0,0,331.8085522967,0,0,0,0,10.1209178668577,0,0,0,1648.10300990867,24.6637012385629,322.184408890413,0,40.0598834298961,0,0,0,0.414861734072252
"3184",293000,1342000,5670,0,7.81678392821161,130.961753173898,0,502.592146732008,0,0,129.9328744717,0,0,2.22537326273494,342.248534095644,0,0,0,0,4.83760080119005,0,0,0,3367.89673211334,469.894752581457,670.663242790661,0,59.669576506775,0,0,0,0
"3185",293000,1350000,5374,0,0,0,0,332.139955340146,0,0,473.380982888967,0,0,3.12926953719364,156.594104034808,0,0,0,0,0,0,0,0,475.216200367165,1091.2377510568,770.497006611845,0,343.943229684485,0,0,0,9.62735729027033
"3186",293000,1358000,5078,0,72.5924885408678,0,0,402.506420754987,0,0,205.737815509315,0,0,3.38127859046151,103.879882147741,0,0,0,0,4.49411613513424,0,0,0,1430.51755157875,236.227986382038,267.32111112414,0,309.665095365109,0,0,0,0
"3187",293000,1366000,4782,0,0,0,0,395.515679488697,0,0,28.2453226102002,0,0,0,34.1885304506466,0,0,0,0,0,0,0,0,1122.1143888557,456.023991873943,350.53301544465,0,111.906231864943,0,0,0,5.00204696588804
"3188",293000,1374000,4486,0,0,0,0,166.680223537991,0,0,0,0,0,0,48.9457497160267,0,0,0,0,0,0,40.8245517260287,0,707.960906585679,252.178619698058,85.9953852946738,0,56.964162660864,0,0,0,0
"3189",301000,806000,25503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7755121725775,0,0,0,0,0,0,0,0,0,0
"3190",301000,814000,25207,0,3.49857293038557,0,0,0,0,0,0,0,0,33.9230346294999,0,0,0,0,0,13.2095571015072,0,501.684371007024,0,0,0,0,0,0,0,0,0,0
"3191",301000,822000,24911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7473164366172,0,0,10.9486665985817,0,0,0,0,0,0,0
"3192",301000,830000,24615,0,0,9.83801653362816,0,3.15280879703011,0,0,0,0,0,15.2524874331979,0,0,0,0,0,0,0,344.429489743922,0,0,0,0,0,0,0,0,0,0
"3193",301000,838000,24319,0,2.75839708718533,0,0,3.19459371757377,0,0,0,0,0,2.00161328902157,0,0,0,0,0,0,0,306.920999619424,0,0,36.8307366096047,0,0,0,0,0,3.49824362284099,0
"3194",301000,846000,24023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6839498371,0,0,0,0,0,0,0,0,0,0
"3195",301000,854000,23727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.523833025772,0,0,4.67890004504386,0,0,0,0,0,1.61260236599998,0
"3196",301000,862000,23431,0,0,3.09743988569313,0,0.991947566145305,0,0,0,0,0,1.96950125505095,0,0,0,0,0,0,0,294.536941241828,0,7.00739473487472,0,0,0,0,0,0,0,0
"3197",301000,870000,23135,0,0,3.56794712357565,0,0.0568052305939,0,0,0,0,0,52.0814825106292,0,3.25322116945922,0,0,8.46770152302338,0,0,473.56795118673,0,0,0.2464969033482,0,0,0,0,0,0,0
"3198",301000,878000,22839,0,0,0,0,2.65967034915,0,0,0,0,0,54.4312818838237,0,0,0,0,0,0,0,1197.36001645488,0,0,9.32173463105062,0,0,0,0,0,0.209979377890332,0.127956456062337
"3199",301000,886000,22543,0,0,0,0,1.42092930124713,0,0,0,0,0,2.92867089106529,0,0,0,0,0,4.68522331571165,0,1358.75448327959,0,0,0,0,0,0,0,0,0.150568622861215,0
"3200",301000,894000,22247,0,0,0,0,77.8895031830294,0,0,0,0,0,0,0,0,0,0,0,0.0168250615807768,0,1214.44928228341,0,0,1.09534502635449,0,0,0,0,0,0,0
"3201",301000,902000,21951,0,23.0694219901474,54.041211074572,0,39.6177483047973,0,0,0,0,0,211.311706703084,0,0,0,14.2511198317717,0,305.619224045304,0,1093.85725359728,0,0,0,0,0,0,0,0,0,17.0798813672956
"3202",301000,910000,21655,0,424.620587747662,5.07514240450069,0,397.098490006463,0,0,0,0,0,308.246051782506,0,0,0,4.07912689731981,4.15037791784299,2259.39391636095,0,859.943512744097,0,0,0,0,0,0,0,0,0,0
"3203",301000,918000,21359,0,556.226450466743,56.442893802978,0,8.03990244530019,0,0,0,0,0,834.907819791919,0,239.722698386817,0,9.73338279071644,0,41.8396951365072,0,2582.46661500531,0,0,23.124411630869,0,0,0,0,0,0,0
"3204",301000,926000,21063,0,183.397556547341,403.67762550068,0,41.4740967205242,0,0,0,0,0,739.794819418751,0,21.7602786582218,0,0,13.6859302809929,183.752529765348,0,1986.92760770923,0,0,536.417976834681,0,0,0,0,0,0,0
"3205",301000,934000,20767,0,427.083953436419,938.896243682932,0,0,0,0,0,35.8053965926824,0,1307.09212648096,0,0,0,28.9136529091102,14.1956224645194,2900.46872327994,0,3426.77402683371,0,0,790.834634816914,0,0,0,0,0,94.0197348790303,0
"3206",301000,942000,20471,0.248806421971221,576.709481836015,2405.91323740078,0,0,0,0,0,0,0,562.631027938871,0,0,0,76.7425560201546,392.39337126601,9651.01947902906,0,2622.88854628924,0,0,0,0,0,0.0488752662017534,0,0,1055.29103756021,0
"3207",301000,950000,20175,0,76.6761455265653,4809.2038894561,0,0,0,0,0,0,0,467.551988661855,0,0,0,222.984060336889,324.138310176053,3251.86260026817,0,2792.05210177072,0,0,0,0,0,0,0,0,367.865941502558,0
"3208",301000,958000,19879,0,88.31286870287,4996.46520710976,0,1283.50218756149,0,0,0,0,0,260.087980236798,0,0,0,377.343474412088,547.92388128609,4291.77780980457,0,2880.64816391608,0,0,23.2858786822091,0,0,0,0,0,442.760917243723,0
"3209",301000,966000,19583,0,0,2549.80136399355,0,988.776680902153,0,0,0,0,0,575.326975463479,0,0,0,26.9913666618738,115.235959008772,2697.00575934096,0,4256.91536136996,0,114.851108056383,0,0,0,0,0,0,90.4540811274193,0
"3210",301000,974000,19287,0,26.8718135094719,1298.56531106813,0,636.93731109662,0,0,0,0,0,838.755665577985,0,0,0,211.502394914892,90.4361562901353,866.140195573463,0,1835.02498220863,0,0,0,0,0,0,0,0,0.754528954831832,0
"3211",301000,982000,18991,0,20.806478229999,735.824392522943,0,239.899919519153,0,0,0,0.910814678643974,0,644.690178934796,0,0,0,8.22454306289926,949.097355041995,1061.14716372325,0,4373.22413039505,0,0.516775522215742,254.306069020371,0,0,0,0,0,0,0
"3212",301000,990000,18695,0,222.905344318727,240.971954471042,0,428.388206880311,0,0,0,0,0,645.484461584741,0,0,0,34.5837053401967,19.95761341002,4014.32671363972,0,3565.19331337493,0,1236.25115260765,255.273481217527,0,0,0,0,0,55.0520254542639,0
"3213",301000,998000,18399,0,1145.75833456604,80.510483827151,0,1845.64851887373,0,0,0,0,0,433.408776243833,0,0,0,0,70.0233600180677,2215.55284924789,0,4797.35180560687,0,557.475357143132,35.0748791206271,0,0,0,0,0,42.4902268232488,0
"3214",301000,1006000,18103,0,81.3925057141704,476.046673445071,0,1974.14634937043,0,0,0,0,0,560.686618882164,0,0,0,0,0,1594.44718696672,0,987.224951369498,0,48.8528620358013,0.119612295844059,0,0,67.3976693176083,0,0,0,0
"3215",301000,1014000,17807,0,142.239575598233,0,0,763.797309392418,0,0,0,0,0,104.028401028913,117.290641881733,0,0,14.0947012168916,67.5156781873609,1685.38560524382,0,1583.5997202473,0,307.225598068272,0,0.469327755073762,0,373.799559580167,0,0,0,0
"3216",301000,1022000,17511,0,70.3243277309325,119.273114494982,0,1041.45672585769,0,0,0,0,0,2482.11519923103,0,0,0,68.4154368728745,16.0720060611611,1037.47326878173,0,868.007828543787,0,71.512151978599,5.55669000720523,0,0,70.7147448939079,0,0,0,0
"3217",301000,1030000,17215,0,6.65938451263324,0,0,1552.50114709361,0,0,0,0,0,250.815564609386,466.152294180802,0,0,0,0,1540.6772049893,0,414.818769895801,0,166.711923280789,0,61.7030469694723,0,126.590352370396,0,0,0,0
"3218",301000,1038000,16919,0,226.250193035685,0,0,554.380063757445,0,0,0,0,0,119.796631890295,0,0,0,0,0,719.063584523982,0,802.652403049191,0,577.333895939029,315.869566890235,5.31682110088592,0,193.332902468031,0,0,0,0
"3219",301000,1046000,16623,0,26.2423437016304,190.011586638852,0,1742.91884463799,0,0,0,0,0,183.390351549952,0,0,0,0,18.6189992470477,1190.46994707007,0,960.067645864833,0,2219.27665903955,237.688229438968,0,0,15.9326468327449,0,0,0,0
"3220",301000,1054000,16327,0,13.3850765682463,529.586259148927,0,80.6481873613964,0,0,0,0,0,81.0958764097431,0,0,0,27.7457118085074,6.24042496422269,452.840819787152,0,596.75755071481,0,2136.17166133918,1107.42645207744,0.125100879226204,0,63.1103097773796,0,0,0,0
"3221",301000,1062000,16031,0,302.985891696672,11.7521525529177,0,20.2587806274251,0,0,0,0,0,25.8416617320501,0,0,0,0,0,144.509774188319,0,50.1333159033092,0,434.838792990622,76.8171423052166,0,0,223.123208430176,0,0,0,0
"3222",301000,1070000,15735,0,0,0,0,16.3752501178143,0,0,0,0,0,50.8257346346997,0,0,0,0,0,0,0,237.550138486336,0,1933.50081246568,88.1428459652256,0,0,504.501729355909,0,0,0,0
"3223",301000,1078000,15439,0,62.6836445946645,0,0,175.016112941891,0,0,0,0,0,0,0,0,0,0,0,17.1804827664253,0,214.077932825648,0,859.646266609054,84.8796001646742,0,0,356.220309442356,0,0,0,0
"3224",301000,1086000,15143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6244439328334,0,1486.82219701584,46.2938467922208,0,0,0,0,0,0,0
"3225",301000,1094000,14847,0,229.169333254099,0,0,138.756002951603,0,0,0,0,0,22.485173930417,0.872151043337824,0,0,0,9.72686629428235,4.62235311924598,0,3.36639081411935,0,1100.65641685256,133.118738023964,35.7596099614535,0,86.2166538222172,0,0,0,0
"3226",301000,1102000,14551,0,43.5483884994262,0,0,631.89898705902,0,0,0,0,0,47.0677579777951,95.4874065777486,0,0,0,0,25.5607172542928,0,84.0174412379621,0,419.053012898081,649.803583651446,55.7360604789178,0,235.77802107958,0,0,0,0.365888951006972
"3227",301000,1110000,14255,0,281.018968013519,0,0,1501.36188452328,0,0,0,0,0,62.6162194502536,460.72925451067,0,0,0,0,440.218506087166,0,12.0631476360235,0,37.948932888477,797.158031110761,202.911505142228,0,323.089564937645,0,0,0,0
"3228",301000,1118000,13959,0,52.4081342769812,0,0,526.293686231592,0,0,0,0,0,0,129.740058060296,0,12.5944868129267,0,0,205.893758430717,0,0,0,142.528958184931,310.494524211793,112.16145287308,0,875.255103092156,0,0,0,0
"3229",301000,1126000,13663,0,4.14909639691425,0,0,447.23663816703,0,0,77.8736072901301,0,0,0,277.488976633427,0,0,0,0,87.2144119868234,0,143.504561835833,0,296.266307128524,518.363610878068,614.784552033506,0,559.622426298593,0,0,0,0
"3230",301000,1134000,13367,0,146.720181328546,0,0,734.019635401775,0,0,0,0,0,0,262.583591096171,0,0,0,0,154.830274567614,0,15.0576555211203,0,278.896706717708,63.5817594400192,725.607263623719,0,812.870472355671,0,0,0,0.855008152935993
"3231",301000,1142000,13071,0,19.9236040510652,82.7835056010348,0,464.188733484424,0,0,55.7010636207684,0,0,160.543548040618,776.58733900729,0,0,0,9.92542455974307,14.861336683135,0,88.1290381890247,0,2513.89501264636,601.510428432329,1019.80104150428,0,1089.67833745396,0,0,0,0
"3232",301000,1150000,12775,0,7.79655721734165,21.5301157601316,0,1368.79554499703,0,0,0,0,0,0,295.417759617178,0,0,0,0,197.723297019679,0,0,0,2068.56771486972,145.184535193494,586.906160712216,0,34.9318493945635,0,0,0,0
"3233",301000,1158000,12479,0,35.4967343669281,138.092492340188,0,1465.84861003143,0,0,252.318179134135,0,0,0,302.962557309961,0,0,0,17.1491487048034,515.922432937866,0,12.4647511419538,0,6911.25921864735,311.034946769466,129.17475052132,0,41.6004141057354,0,0,0,0
"3234",301000,1166000,12183,1.07465420293084,0,14.4451921287544,0,1978.30243642848,0,0,187.454267501536,0,0,0,459.091483630913,0,0,0,0,104.308852148094,0,0,0,1350.76880515474,128.729963857763,108.079149560049,0,499.606147695046,0,0,0,0
"3235",301000,1174000,11887,0,1.80099734863257,9.52947319555744,0,3124.34473753928,0,0,1484.86714806238,0,0,0,384.288541936961,0,0,0,0,88.6791898251248,0,0,0,1360.68466380722,811.582983495033,0,0,312.464999916477,0,0,0,0
"3236",301000,1182000,11591,0,0,0,0,2229.94333098748,0,0,79.1170280149761,0,0,16.2795825141932,27.0561951734138,0,0,0,0,231.825585610471,0,0,0,1930.1010065127,73.2592763697724,72.3127985627473,0,1468.09720043383,0,0,0,0
"3237",301000,1190000,11295,0,0.798248510808941,26.0557269490342,0,513.473089597092,0,0,14.899705773306,0,0,0,25.1556966638753,0,0,0,0,42.5094572690485,0,1.74954855876205,0,4633.52907499074,174.881109900991,98.5401555580563,0,598.940011568431,0,0,0,0
"3238",301000,1198000,10999,0,1.43761421403036,0,0,643.229523662772,0,0,80.560569785634,0,0,0,2.10017549621065,0,0,0,0,6.26341495049571,0,0,0,846.188476398031,116.272086864111,112.24520845305,0,100.33524644419,0,0,0,3.81350979290034
"3239",301000,1206000,10703,0,0,1.66236374137357,0,148.794285324621,0,0,5.34574276834775,0,0,0,0,0,0,0,0,1.66236374137357,0,0,0,132.936683059542,245.593202263642,67.4199008008651,0,349.790993453532,0,0,0,0
"3240",301000,1214000,10407,0,68.6011880391398,1.06866278631654,0,281.471752691949,0,0,62.7695070546197,0,0,13.8072655688451,17.3386636434235,0,0,0,0,6.15444449227397,0,0,0,152.681834371018,194.271714651796,612.7703600194,0,494.017397240199,0,0,0,0.776689494718938
"3241",301000,1222000,10111,0,2.32297981961749,0,0,147.600740142301,0,0,9.56346235974521,0,0,3.17157950010887,5.46787418612633,0,0,0,0,8.68722342976117,0,0,0,0,1931.22935767599,643.79587565455,0,878.34806657654,0,0,20.2130106785852,0
"3242",301000,1230000,9815,0,1.67611083489646,0,0,975.714701028894,0,0,40.0528831839714,0,0,0,40.6434742277968,0,0,0,0,25.3803612285262,0,0,0,792.032814020505,76.0298812487516,265.557549034099,0,813.109416855073,0,0,0,0
"3243",301000,1238000,9519,0,36.1189513628951,0,0,44.3933138133947,0,0,0.681509613427343,0,0,0,13.5218322037488,0,0,0,0,0,0,0,0,431.03405247385,116.495765997972,33.853673431787,0,71.4028451945955,0,0,0,0
"3244",301000,1246000,9223,0.192788256320815,0,0,0,228.163223174121,0,0,295.795850947139,0,0,0,18.7226718392664,0,0,0,0,219.2367851585,0,0,0,32.6798641321821,48.1081840233644,75.6743525771785,0,257.951391653788,0,0,1.71743068441283,0
"3245",301000,1254000,8927,25.0768635271925,12.4907409348231,33.4735142229153,0,1165.73577241636,0,0,242.550031128106,0,0,0,124.207298452058,0,0,0,0,26.1763590439689,0,0,0,461.566803128177,385.168726851247,169.224498070161,0,99.0613803039511,0,0,0,7.50100893128167
"3246",301000,1262000,8631,0,60.3021272700858,0,0,927.686617344799,0,0,1027.57396559378,0,0,0,673.469293782374,0,0,0,0,92.9434477257787,0,0,0,6031.75040455826,13.748477809441,89.3283565857547,0,100.009294642211,0,0,0,4.38221923403712
"3247",301000,1270000,8335,0,34.3160583933824,0,0,70.3493499993452,0,0,232.073892655866,0,0,0,36.6969971104671,0,0,0,0,0,0,0,0,2616.79757931266,25.4048946135344,231.213034208511,0,163.947289881446,0,0,0,0
"3248",301000,1278000,8039,0,0,0,0,243.586878103044,0,0,104.740154978267,0,0,0,132.063548262038,0,0,0,0,14.5935451592296,0,0,0,1345.35721548093,83.8953694286425,126.70702579873,0,123.576467722456,0,0,0,0
"3249",301000,1286000,7743,0,1.76954143596702,0,0,355.666192236728,0,0,30.0763095489979,0,0,0,357.93163398446,0,0,0,0,1.6141849132426,0,0,0,313.555338695853,319.112699066136,186.417361330054,0,26.1675096900261,0,0,0,0.0374044475627809
"3250",301000,1294000,7447,0,1.4068158735247,0,0,46.2748071702328,0,0,0,0,0,0,1.90887295019349,0,0,0,0,0,0,0,0,82.4474294659002,149.711828273745,134.567974730612,0,50.5771374378514,0,0,0,0
"3251",301000,1302000,7151,0,8.13013092150582,0,0,272.400449056798,0,0,84.1192953398531,0,0,0,40.4265604408442,0,0,0,0,0,0,0,0,3107.43303772476,154.336949922797,136.198908309453,0,24.4311196290919,0,0,0,4.38117179357894
"3252",301000,1310000,6855,0,17.1723352060557,0,0,285.166947386125,0,0,5.65549707646858,0,0,5.2409395718121,135.248201085071,0,0,0,0,21.8596387498395,0,0,0,472.972376401617,99.5786461513499,85.7450558056591,0,159.996761367785,0,0,0,0
"3253",301000,1318000,6559,0,3.12224727719679,0,0,243.970742193319,0,0,0,0,0,1.09042251435531,127.791485544947,0,0,0,0,0,0,0,0,242.714042535923,206.197933856991,291.334265457217,0,251.561314197946,0,0,0,0
"3254",301000,1326000,6263,0,0.42460803748603,0,0,355.728076011374,0,0,46.6896052576483,0,0,0,224.751952701641,0,0,0,0,0,0,0,0,430.042308073759,193.617803305298,400.87986237347,0,135.392317114364,0,0,0,0
"3255",301000,1334000,5967,0,0.0811925924400833,5.95235137554524,0,145.874687711856,0,0,74.6705868403175,0,0,0,80.0299213435818,0,0,0,0,0,0,0,0,1038.9984099769,268.119691572338,198.173470296765,0,34.5527989989436,0,0,0,0
"3256",301000,1342000,5671,0,10.1690090117978,0,0,145.876752911879,0,0,84.3952696674693,0,0,0,128.123600667566,0,0,0,0,0,0,0,0,1627.20854295938,233.068697428105,351.032376054352,0,13.2888097706255,0,0,0,0
"3257",301000,1350000,5375,0,3.98015179272789,25.1582611896259,0,259.362741251591,0,0,62.9029976561982,0,0,0,110.641508365003,0,0,0,0,0,0,0,0,742.753126508671,195.684311011065,493.892100781976,0,313.000509020703,0,0,0,1.04107986229284
"3258",301000,1358000,5079,0,0.157245987648085,0,0,154.383165275139,0,0,219.754347773005,0,0,0,133.795991106907,0,0,0,0,0,0,0,0,1093.33277074731,75.5455576399226,239.236526675722,0,92.6054240309746,0,0,0,0
"3259",301000,1366000,4783,0,10.1255875106384,0,0,163.245183278203,0,0,0,0,0,2.663678469756,60.8567971876952,0,0,0,0,14.1269636994369,0,0,0,736.025909341507,492.934869897922,358.005594859032,0,95.6517841705286,0,0,0,9.03463876310642
"3260",301000,1374000,4487,0,0,0,0,53.1723635571098,0,0,0,0,0,0,6.4478935229841,0,0,0,0,0,0,0,0,31.7280102629542,34.0887709671136,49.4535008803954,0,19.4538614975968,0,0,0,0
"3261",309000,806000,25504,0,0,0,0,0,0,0,0,0,0,15.5526241955864,0,0,0,0,0,0,0,177.105539065557,0,0,0,0,0,0,0,0,0,0
"3262",309000,814000,25208,0,2.65088862533298,0,0,0,0,0,0,0,0,21.0447749565378,0,0,0,11.8588954038651,5.08318925275062,0,0,610.798163266554,0,0,47.3044464210263,0,0,0,0,0,0,0
"3263",309000,822000,24912,0,0,98.1197905655393,0,0,0,0,0.642201869172205,0,0,2.86920800166567,0,0,0,0,25.9627041809677,0,0,1655.43932420745,0,0,203.134732967514,0,0,0,0,0,0,0
"3264",309000,830000,24616,0,0,0,0,0.310617309764179,0,0,0,0,0,84.1379680332947,0,0,0,0,0,19.4081008294144,0,215.721413353835,0,0,0,0,0,0,0,0,0,0
"3265",309000,838000,24320,0,2.32454716156154,5.35939821853787,0,16.1377105143709,0,0,0,0,0,26.6358247731523,0,0,0,2.44098944969868,22.4074840422799,49.3010524869045,0,385.727498322333,0,0,0,0,0,0,0,0,0,0
