"","site.id","lat","long","dataset","site.name","age_bacon","PINUSX","prairie","QUERCUS","BETULA","other_herbs","CYPERACE","ALNUSX","OSTRYCAR","ULMUS","TSUGAX","PICEAX","ACERX","FRAXINUX","POPULUS","CUPRESSA","other_trees","LARIXPSEU","FAGUS","CARYA","TILIA","ABIES","JUGLANSX"
"1228","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",4267.47826358589,203,8,9,35,5,0,3,3,0,4,7,15,2,0,0,0,0,0,0,2,2,3
"1229","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",4521.29501566085,378,3,17,56,4,0,5,3,1,2,4,9,1,0,0,0,0,0,0,1,3,2
"1230","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",4781.16496674119,358,4,11,49,15,0,5,2,3,2,3,16,4,0,0,0,0,0,0,0,6,1
"1231","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",5035.27179127131,320,2,16,59,13,0,5,3,3,3,7,9,7,0,0,0,0,0,0,5,7,1
"1232","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",5283.61548925119,336,9,15,65,4,0,5,1,2,4,8,9,2,0,0,0,0,0,0,2,1,2
"1233","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",5568.31616451481,322,15,14,59,14,0,5,1,4,3,4,11,4,0,0,0,0,0,1,2,1,1
"1234","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",5657.96983863028,402,7,19,35,16,0,2,1,3,0,1,6,5,0,0,0,0,0,0,3,0,0
"1235","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",5747.62351274573,402,7,13,29,25,0,2,4,5,3,0,6,3,0,0,0,0,0,0,1,0,1
"1236","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",5837.2771868612,384,4,10,37,3,0,4,1,2,15,3,10,6,0,1,0,0,0,0,3,5,1
"1237","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",5939.639103925,284,10,29,50,22,0,2,5,7,9,5,11,4,0,0,0,0,0,0,2,3,0
"1238","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",6042.0010209888,446,6,12,34,7,0,2,0,6,2,0,3,0,0,0,0,0,0,1,1,3,0
"1239","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",6144.3629380526,386,12,21,27,17,0,1,2,4,5,0,9,4,0,0,0,0,0,0,2,3,0
"1240","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",41.2992394555116,172,1,6,75,2,0,6,0,0,25,0,7,0,0,0,0,0,0,0,1,0,0
"1241","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",798.758863693809,370,2,11,83,5,0,3,0,0,9,0,3,0,0,0,0,0,0,0,2,1,0
"1242","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",6333.74716691691,352,11,25,44,19,0,1,2,5,0,2,10,1,0,0,0,0,0,1,3,0,4
"1243","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",6712.51562464555,456,4,17,18,2,0,4,1,4,0,7,9,2,0,0,0,0,0,0,0,0,4
"1244","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",7102.94840073669,458,8,12,26,21,0,1,7,6,0,3,6,5,0,0,0,0,0,1,0,0,0
"1245","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",7505.38442701098,488,2,11,16,10,0,0,3,6,0,3,0,1,0,0,0,0,0,1,1,0,1
"1246","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",7919.82370346842,424,10,13,26,5,0,1,5,9,0,1,5,2,0,0,0,0,0,2,1,7,2
"1247","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",8318.74321178518,448,11,8,50,3,0,2,5,6,0,4,4,1,0,0,0,0,0,0,1,3,4
"1248","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",8724.13337320187,338,17,7,64,14,0,1,2,12,0,3,3,4,0,0,0,0,0,0,0,3,0
"1249","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",9135.99418771846,330,35,9,29,26,0,11,5,12,0,0,4,4,0,0,0,1,0,0,0,0,0
"1250","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",9556.19330488527,308,8,12,63,5,0,6,0,20,0,14,10,3,0,0,0,0,0,0,1,2,2
"1251","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",9965.15369006975,412,11,7,20,0,0,2,0,10,0,28,4,1,0,0,0,0,0,0,0,3,6
"1252","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",1221.260286327,364,3,5,68,8,0,6,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0
"1253","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",10362.8753432719,284,19,6,11,7,0,1,0,13,0,70,12,15,0,0,0,0,0,0,0,0,4
"1254","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",10561.736169873,28,12,8,32,2,0,3,2,11,0,122,5,22,0,0,0,0,0,0,0,0,4
"1255","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",1671.16557503586,284,10,11,106,2,0,3,0,0,14,0,1,0,0,0,0,0,0,0,0,1,1
"1256","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",2115.87774696982,366,3,7,53,1,0,5,0,0,38,0,1,0,0,0,0,0,0,0,0,2,6
"1257","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",2555.39680212889,342,6,10,78,4,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,1,6
"1258","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",3008.98502645271,372,6,9,62,3,0,0,0,0,17,1,2,0,0,0,0,0,0,0,3,2,1
"1259","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",3408.94512253147,422,11,2,45,1,0,7,0,0,5,6,7,0,0,0,0,0,0,0,0,2,3
"1260","13097",46.21517,-89.32082,13097,"Glimmerglass Lake",3755.27709036518,376,15,11,55,1,0,10,0,0,2,3,9,1,0,0,0,0,0,0,0,2,3
"1293","14410",46.542635,-86.037795,14410,"Tower Lake",2748.07290754974,117,5,12,95,3,0,5,1,3,18,2,20,2,0,0,0,0,2,0,0,1,0
"1294","14410",46.542635,-86.037795,14410,"Tower Lake",2929.52090375462,193,5,10,92,9,0,2,1,0,13,3,11,0,0,0,1,0,0,0,0,1,0
"1295","14410",46.542635,-86.037795,14410,"Tower Lake",3116.69862272241,131,4,13,76,7,0,2,3,2,8,8,6,2,0,0,1,0,0,0,1,1,0
"1296","14410",46.542635,-86.037795,14410,"Tower Lake",3300.27002050516,157,4,14,111,7,0,4,3,2,6,4,17,0,0,0,0,0,0,0,0,1,0
"1297","14410",46.542635,-86.037795,14410,"Tower Lake",3474.16938557991,170,2,12,108,4,0,5,0,3,6,5,14,1,0,0,1,0,0,1,0,3,0
"1298","14410",46.542635,-86.037795,14410,"Tower Lake",3635.20931433684,174,2,12,66,11,1,4,4,1,7,1,17,2,0,0,2,0,0,1,0,2,0
"1299","14410",46.542635,-86.037795,14410,"Tower Lake",3745.57146330264,172,6,17,91,5,0,8,2,5,15,3,19,3,0,0,0,0,3,1,0,4,1
"1300","14410",46.542635,-86.037795,14410,"Tower Lake",3816.83721169809,178,8,18,77,15,3,3,0,4,1,5,15,3,0,0,1,0,0,0,0,4,0
"1301","14410",46.542635,-86.037795,14410,"Tower Lake",3884.98768923383,169,1,31,75,3,0,6,0,1,8,2,11,1,0,0,0,0,1,3,0,4,0
"1302","14410",46.542635,-86.037795,14410,"Tower Lake",3951.92570153062,181,6,23,69,7,0,1,0,1,2,2,21,2,0,0,0,0,1,0,0,6,0
"1303","14410",46.542635,-86.037795,14410,"Tower Lake",4025.07937820952,155,6,24,39,4,0,0,0,0,4,2,13,1,0,0,2,0,0,0,0,3,0
"1304","14410",46.542635,-86.037795,14410,"Tower Lake",4158.28019607515,139,0,25,58,5,0,2,0,2,2,0,18,0,0,0,3,0,1,1,0,1,0
"1305","14410",46.542635,-86.037795,14410,"Tower Lake",4372.39081482164,187,3,19,18,2,0,4,0,5,13,2,50,2,0,0,0,0,0,0,0,2,0
"1306","14410",46.542635,-86.037795,14410,"Tower Lake",4591.10995843367,177,4,17,23,6,0,7,1,0,9,0,15,1,0,0,3,0,0,0,0,2,0
"1307","14410",46.542635,-86.037795,14410,"Tower Lake",4721.76821414941,188,13,25,25,13,1,4,4,2,13,2,33,6,0,0,0,0,3,0,0,1,0
"1308","14410",46.542635,-86.037795,14410,"Tower Lake",4736.42790636373,191,10,28,29,15,2,8,3,6,8,0,23,6,0,0,1,0,2,0,0,1,0
"1309","14410",46.542635,-86.037795,14410,"Tower Lake",4751.08759857804,176,13,29,27,12,1,6,5,4,9,2,32,2,0,0,0,1,3,1,0,0,0
"1310","14410",46.542635,-86.037795,14410,"Tower Lake",4765.74729079235,179,8,30,31,8,1,2,4,2,7,3,24,3,0,0,0,0,3,1,1,1,0
"1311","14410",46.542635,-86.037795,14410,"Tower Lake",4780.40698300667,203,11,26,19,6,2,2,2,4,12,3,19,1,0,0,0,0,0,0,0,0,0
"1312","14410",46.542635,-86.037795,14410,"Tower Lake",4795.06667522098,189,2,37,24,8,0,2,0,4,7,1,26,0,0,0,0,0,1,0,0,2,0
"1313","14410",46.542635,-86.037795,14410,"Tower Lake",4809.7263674353,150,7,45,41,14,4,2,2,2,5,0,43,0,0,0,0,0,5,1,1,0,0
"1314","14410",46.542635,-86.037795,14410,"Tower Lake",4824.38605964961,168,8,46,37,11,1,5,3,3,19,3,30,1,0,0,0,0,0,0,0,0,1
"1315","14410",46.542635,-86.037795,14410,"Tower Lake",4839.04575186393,147,7,56,35,22,2,5,2,9,9,1,32,2,0,0,0,1,2,0,1,0,1
"1316","14410",46.542635,-86.037795,14410,"Tower Lake",4853.70544407824,150,21,42,42,19,3,2,2,4,13,0,24,2,0,0,0,0,5,1,0,0,0
"1317","14410",46.542635,-86.037795,14410,"Tower Lake",4868.36513629256,148,2,13,27,8,0,6,0,6,12,3,23,1,0,0,3,0,1,0,0,1,0
"1318","14410",46.542635,-86.037795,14410,"Tower Lake",4868.36513629256,200,12,51,30,12,0,6,3,3,11,2,25,2,0,0,0,0,0,0,0,0,0
"1319","14410",46.542635,-86.037795,14410,"Tower Lake",4913.59038020098,314,27,95,89,32,6,12,6,7,26,2,59,7,0,0,1,1,1,1,0,0,0
"1320","14410",46.542635,-86.037795,14410,"Tower Lake",4924.89669117808,364,28,100,83,48,11,12,6,6,19,2,58,6,0,0,0,0,13,0,1,0,2
"1321","14410",46.542635,-86.037795,14410,"Tower Lake",4936.20300215519,168,8,20,31,5,0,1,0,1,8,6,27,2,0,0,0,0,0,1,0,3,0
"1322","14410",46.542635,-86.037795,14410,"Tower Lake",4947.50931313229,182,15,29,42,22,2,7,1,2,15,2,30,1,0,0,0,1,0,0,2,0,1
"1323","14410",46.542635,-86.037795,14410,"Tower Lake",4958.81562410939,158,24,38,40,21,3,5,2,4,14,3,24,1,0,0,1,0,1,0,0,1,0
"1324","14410",46.542635,-86.037795,14410,"Tower Lake",4970.1219350865,162,12,28,40,18,4,7,2,8,24,3,34,2,0,0,1,0,1,1,0,0,0
"1325","14410",46.542635,-86.037795,14410,"Tower Lake",5019.09690290175,149,9,32,37,22,4,6,0,1,53,1,22,0,0,0,2,1,2,0,0,1,0
"1326","14410",46.542635,-86.037795,14410,"Tower Lake",5056.76555973989,185,10,24,31,8,0,3,4,3,58,2,12,1,0,0,0,3,0,0,1,0,0
"1327","14410",46.542635,-86.037795,14410,"Tower Lake",5094.43421657804,174,12,18,33,16,3,6,1,1,64,1,24,0,0,0,0,1,1,1,0,0,0
"1328","14410",46.542635,-86.037795,14410,"Tower Lake",5132.10287341619,140,13,25,41,24,4,1,2,2,49,2,21,2,0,0,1,0,1,0,0,1,0
"1329","14410",46.542635,-86.037795,14410,"Tower Lake",5169.77153025433,150,7,28,27,15,1,2,1,2,76,2,19,1,0,0,0,0,0,0,0,0,0
"1330","14410",46.542635,-86.037795,14410,"Tower Lake",5207.44018709248,117,5,29,38,0,0,2,0,3,47,0,14,1,0,0,1,0,0,0,0,0,1
"1331","14410",46.542635,-86.037795,14410,"Tower Lake",5207.44018709248,117,5,29,38,0,0,2,0,3,47,0,14,1,0,0,1,0,0,0,0,0,1
"1332","14410",46.542635,-86.037795,14410,"Tower Lake",5207.44018709248,140,12,18,38,20,1,2,0,3,92,1,23,3,0,0,0,1,0,0,0,0,2
"1333","14410",46.542635,-86.037795,14410,"Tower Lake",5207.44018709248,140,12,18,38,20,1,2,0,3,92,1,23,3,0,0,0,1,0,0,0,0,2
"1334","14410",46.542635,-86.037795,14410,"Tower Lake",5245.10884393062,130,16,25,51,6,1,2,2,0,59,3,15,0,0,0,0,1,0,2,0,0,0
"1335","14410",46.542635,-86.037795,14410,"Tower Lake",5282.77750076877,140,4,37,38,15,2,4,4,2,59,1,14,2,0,0,0,1,0,0,0,2,1
"1336","14410",46.542635,-86.037795,14410,"Tower Lake",5320.44615760691,144,12,29,36,26,1,9,3,4,56,1,13,4,0,0,0,1,0,0,1,0,0
"1337","14410",46.542635,-86.037795,14410,"Tower Lake",5374.77819174315,148,6,38,45,29,0,3,4,4,53,0,23,2,0,0,1,1,2,0,0,0,0
"1338","14410",46.542635,-86.037795,14410,"Tower Lake",5391.44156904124,158,15,30,36,17,1,3,1,5,75,0,17,4,0,0,0,1,0,1,1,0,0
"1339","14410",46.542635,-86.037795,14410,"Tower Lake",5408.10494633932,124,11,29,46,6,1,1,2,4,77,0,13,2,0,0,0,1,1,0,0,0,0
"1340","14410",46.542635,-86.037795,14410,"Tower Lake",5424.76832363741,134,6,34,35,16,0,3,3,2,58,1,18,2,1,0,0,1,3,1,0,0,0
"1341","14410",46.542635,-86.037795,14410,"Tower Lake",5441.4317009355,127,12,29,39,7,0,2,0,8,70,2,22,3,0,0,0,0,2,0,0,0,0
"1342","14410",46.542635,-86.037795,14410,"Tower Lake",5458.09507823359,149,10,25,36,13,0,2,1,0,60,1,20,5,0,0,0,2,0,0,0,0,0
"1343","14410",46.542635,-86.037795,14410,"Tower Lake",5458.09507823359,182,6,35,37,13,2,3,2,4,48,2,12,1,0,0,0,0,1,2,0,0,0
"1344","14410",46.542635,-86.037795,14410,"Tower Lake",5474.75845553168,162,13,24,27,10,0,6,3,5,53,0,12,2,0,0,0,1,3,0,0,0,1
"1345","14410",46.542635,-86.037795,14410,"Tower Lake",5491.42183282977,168,9,40,38,12,1,0,2,5,51,1,10,0,0,0,1,1,0,0,0,0,0
"1346","14410",46.542635,-86.037795,14410,"Tower Lake",5508.08521012786,176,8,44,37,10,3,9,0,3,63,0,8,0,0,0,0,2,0,1,0,0,0
"1347","14410",46.542635,-86.037795,14410,"Tower Lake",5524.74858742595,137,4,19,28,4,0,0,1,2,49,1,11,1,0,0,0,0,1,0,0,0,0
"1348","14410",46.542635,-86.037795,14410,"Tower Lake",5534.11541881714,142,14,20,52,15,2,7,1,6,56,0,14,2,0,0,0,0,0,1,0,0,1
"1349","14410",46.542635,-86.037795,14410,"Tower Lake",5543.48225020834,162,11,38,32,11,3,2,4,5,47,1,11,1,0,0,1,0,0,1,1,0,0
"1350","14410",46.542635,-86.037795,14410,"Tower Lake",5552.84908159953,222,11,27,39,6,1,0,1,3,31,0,16,4,1,0,3,2,0,0,0,0,0
"1351","14410",46.542635,-86.037795,14410,"Tower Lake",5562.21591299073,163,14,29,30,23,0,2,5,0,34,1,15,1,0,0,0,2,1,0,0,0,0
"1352","14410",46.542635,-86.037795,14410,"Tower Lake",5571.58274438192,183,17,22,23,14,3,5,3,4,35,0,15,3,0,0,0,0,0,0,0,0,0
"1353","14410",46.542635,-86.037795,14410,"Tower Lake",5580.94957577312,171,8,9,22,11,0,2,0,1,53,6,5,3,0,0,1,0,1,0,0,1,0
"1354","14410",46.542635,-86.037795,14410,"Tower Lake",5580.94957577312,196,13,37,31,14,2,7,3,5,45,0,11,3,0,0,0,0,0,0,1,0,0
"1355","14410",46.542635,-86.037795,14410,"Tower Lake",5590.31640716432,188,11,23,23,10,1,1,0,3,60,0,8,1,0,0,0,0,0,1,0,0,1
"1356","14410",46.542635,-86.037795,14410,"Tower Lake",5599.68323855551,193,11,22,18,14,1,3,1,4,72,0,5,0,0,0,0,0,0,0,2,0,0
"1357","14410",46.542635,-86.037795,14410,"Tower Lake",5609.05006994671,194,12,24,12,16,0,2,0,4,85,0,8,0,0,0,0,0,0,0,0,0,0
"1358","14410",46.542635,-86.037795,14410,"Tower Lake",5635.48093323123,220,16,17,25,13,1,2,0,2,92,1,9,0,0,0,0,1,0,0,0,0,1
"1359","14410",46.542635,-86.037795,14410,"Tower Lake",5652.54496512456,200,16,18,13,12,1,3,1,1,66,1,0,2,0,0,0,0,2,0,0,0,2
"1360","14410",46.542635,-86.037795,14410,"Tower Lake",5669.60899701789,190,13,15,18,4,1,2,2,3,80,0,9,2,0,0,1,1,1,0,0,0,0
"1361","14410",46.542635,-86.037795,14410,"Tower Lake",5686.67302891122,259,8,22,18,12,1,2,1,5,58,0,5,2,0,0,0,1,0,1,0,0,1
"1362","14410",46.542635,-86.037795,14410,"Tower Lake",5703.73706080455,200,12,26,17,13,1,4,2,3,41,1,8,2,0,0,0,0,4,1,0,0,0
"1363","14410",46.542635,-86.037795,14410,"Tower Lake",5720.80109269788,160,3,24,12,2,0,4,2,0,47,0,2,1,0,0,0,1,1,0,0,0,0
"1364","14410",46.542635,-86.037795,14410,"Tower Lake",5720.80109269788,186,13,16,19,3,1,3,2,3,60,2,6,0,0,0,1,0,0,0,1,0,1
"1365","14410",46.542635,-86.037795,14410,"Tower Lake",5737.86512459122,212,7,16,24,8,1,3,6,4,50,0,4,1,0,0,0,0,0,0,1,1,1
"1366","14410",46.542635,-86.037795,14410,"Tower Lake",5754.92915648455,240,6,19,16,11,2,4,2,3,62,0,8,0,0,0,0,0,1,0,0,0,0
"1367","14410",46.542635,-86.037795,14410,"Tower Lake",5771.99318837788,222,6,23,12,11,1,3,1,2,49,2,8,2,0,0,0,0,0,0,0,1,0
"1368","14410",46.542635,-86.037795,14410,"Tower Lake",5805.4831686486,228,10,15,24,9,2,1,2,3,44,0,4,1,0,0,0,0,0,1,0,0,0
"1369","14410",46.542635,-86.037795,14410,"Tower Lake",5821.90911702599,238,6,29,20,7,1,5,4,3,29,0,7,1,0,0,0,0,2,0,0,0,0
"1370","14410",46.542635,-86.037795,14410,"Tower Lake",5838.33506540338,194,12,23,29,10,1,2,3,0,32,7,6,0,0,0,0,2,1,0,0,1,0
"1371","14410",46.542635,-86.037795,14410,"Tower Lake",5854.76101378076,197,11,22,16,14,3,4,0,4,38,0,10,1,0,0,0,0,2,0,1,1,0
"1372","14410",46.542635,-86.037795,14410,"Tower Lake",5871.18696215815,240,7,38,15,8,2,3,3,6,31,2,4,1,0,0,0,1,1,0,0,0,0
"1373","14410",46.542635,-86.037795,14410,"Tower Lake",5887.61291053554,246,5,18,18,4,0,3,0,1,29,5,1,0,0,0,0,0,0,0,0,4,0
"1374","14410",46.542635,-86.037795,14410,"Tower Lake",5904.03885891293,200,8,32,22,13,0,6,3,6,31,3,7,1,0,0,0,0,2,0,0,1,0
"1375","14410",46.542635,-86.037795,14410,"Tower Lake",5920.46480729032,228,17,18,16,12,1,1,2,0,16,2,8,3,0,0,2,1,1,2,0,1,0
"1376","14410",46.542635,-86.037795,14410,"Tower Lake",5936.89075566771,254,12,31,12,5,0,0,1,2,14,0,10,0,0,0,1,1,1,0,0,0,0
"1377","14410",46.542635,-86.037795,14410,"Tower Lake",5971.53900774315,252,6,19,21,5,0,0,1,1,11,0,7,3,0,0,0,1,0,1,0,0,0
"1378","14410",46.542635,-86.037795,14410,"Tower Lake",5989.7613114412,218,10,21,25,4,2,3,3,3,15,0,4,1,0,0,0,0,0,0,0,0,0
"1379","14410",46.542635,-86.037795,14410,"Tower Lake",6007.98361513924,269,5,27,14,8,0,2,1,2,15,0,7,2,0,0,0,0,0,1,0,0,0
"1380","14410",46.542635,-86.037795,14410,"Tower Lake",6026.20591883729,230,3,27,30,7,3,3,1,6,8,1,3,1,0,0,0,0,1,0,0,0,0
"1381","14410",46.542635,-86.037795,14410,"Tower Lake",6044.42822253534,246,4,16,23,9,1,1,1,1,8,1,7,0,0,0,0,0,0,2,0,0,0
"1382","14410",46.542635,-86.037795,14410,"Tower Lake",6062.65052623339,210,5,17,18,1,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"1383","14410",46.542635,-86.037795,14410,"Tower Lake",6080.87282993144,240,8,22,35,8,0,8,1,0,7,0,3,2,0,0,0,0,1,1,0,0,1
"1384","14410",46.542635,-86.037795,14410,"Tower Lake",6235.15547023427,223,5,13,22,5,0,1,2,4,4,3,8,1,0,0,6,0,1,0,0,0,0
"1385","14410",46.542635,-86.037795,14410,"Tower Lake",6394.66786792794,204,6,20,16,3,0,1,1,3,1,0,3,2,0,0,0,0,0,0,0,0,0
"1386","14410",46.542635,-86.037795,14410,"Tower Lake",6603.49185387117,199,5,18,51,23,0,3,7,0,0,2,3,0,0,0,0,0,0,0,0,3,0
"1387","14410",46.542635,-86.037795,14410,"Tower Lake",6833.87331749679,174,7,31,36,1,0,2,5,1,0,0,1,2,0,0,2,0,0,0,0,0,0
"1388","14410",46.542635,-86.037795,14410,"Tower Lake",7048.26210264961,198,8,13,35,5,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389","14410",46.542635,-86.037795,14410,"Tower Lake",7256.49226922798,176,7,5,64,3,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"1390","14410",46.542635,-86.037795,14410,"Tower Lake",7478.62509491859,118,9,16,110,5,0,3,2,1,0,0,0,0,0,0,1,0,0,1,1,0,1
"1391","14410",46.542635,-86.037795,14410,"Tower Lake",7677.72634379878,230,6,10,43,7,0,3,2,1,2,12,3,0,0,0,0,0,0,0,0,4,0
"1392","14410",46.542635,-86.037795,14410,"Tower Lake",7730.83553719894,188,9,8,47,1,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,1
"1393","14410",46.542635,-86.037795,14410,"Tower Lake",7919.06224001749,204,7,12,72,11,0,2,3,2,0,8,0,0,0,0,0,0,0,0,0,4,0
"1394","14410",46.542635,-86.037795,14410,"Tower Lake",7960.0663980266,190,12,9,46,3,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
"1395","14410",46.542635,-86.037795,14410,"Tower Lake",8124.87425470996,174,9,6,83,15,0,2,4,14,0,10,1,0,0,0,1,0,0,0,0,6,0
"1396","14410",46.542635,-86.037795,14410,"Tower Lake",8166.27402504254,64,8,5,166,3,0,1,4,6,0,5,0,0,0,0,0,1,0,2,0,0,0
"1397","14410",46.542635,-86.037795,14410,"Tower Lake",8327.62659095144,218,14,16,51,4,0,4,5,1,0,5,2,2,0,0,0,0,0,0,0,9,1
"1398","14410",46.542635,-86.037795,14410,"Tower Lake",8366.90310357332,73,4,6,163,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
"1399","14410",46.542635,-86.037795,14410,"Tower Lake",8528.7784225046,176,9,19,124,17,0,3,2,3,1,8,0,0,0,0,1,0,0,0,0,10,0
"1400","14410",46.542635,-86.037795,14410,"Tower Lake",8570.43956934835,108,3,6,132,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0
"1401","14410",46.542635,-86.037795,14410,"Tower Lake",8738.58730021928,168,10,19,101,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,6,0
"1402","14410",46.542635,-86.037795,14410,"Tower Lake",8759.79365951513,68,0,7,165,0,0,0,1,4,0,2,1,0,0,0,0,0,0,1,0,1,0
"1403","14410",46.542635,-86.037795,14410,"Tower Lake",1625.48115031468,137,5,10,88,4,0,5,0,2,31,4,13,1,0,0,0,0,0,0,0,3,0
"1404","14410",46.542635,-86.037795,14410,"Tower Lake",1905.01645639902,134,6,6,85,3,0,2,2,2,32,4,14,2,0,0,1,0,0,1,0,1,0
"1405","14410",46.542635,-86.037795,14410,"Tower Lake",2247.86089632094,116,5,10,93,6,0,9,1,3,35,7,16,0,0,0,0,0,1,0,0,3,0
"1406","14410",46.542635,-86.037795,14410,"Tower Lake",2557.14714481375,155,8,10,78,7,0,1,3,5,29,3,9,1,0,0,0,0,2,0,1,4,0
"1793","14889",46.542635,-86.037795,14889,"Tower Lake",1078.60466752926,70,4,13,58,9,0,2,0,6,53,5,10,1,0,0,0,0,34,0,0,0,1
"1794","14889",46.542635,-86.037795,14889,"Tower Lake",1221.49872366996,67,2,6,90,2,0,0,0,5,38,4,12,0,0,0,0,0,28,0,1,0,0
"1795","14889",46.542635,-86.037795,14889,"Tower Lake",1367.77579531134,57,6,10,116,4,0,2,2,5,33,1,11,1,0,0,2,0,12,0,0,0,0
"1796","14889",46.542635,-86.037795,14889,"Tower Lake",1514.83188943833,68,5,8,102,1,0,1,0,0,46,0,12,0,0,0,0,0,14,0,0,0,0
"1797","14889",46.542635,-86.037795,14889,"Tower Lake",1658.79165781466,82,1,10,93,1,0,2,0,3,32,2,15,0,0,1,0,1,9,1,0,0,0
"1798","14889",46.542635,-86.037795,14889,"Tower Lake",1792.8643451398,80,1,10,121,4,0,3,0,1,21,1,10,1,0,1,0,2,1,0,1,0,0
"1799","14889",46.542635,-86.037795,14889,"Tower Lake",504.339108472782,60,2,5,65,2,0,1,0,1,42,1,17,2,0,0,0,0,56,0,0,0,1
"1800","14889",46.542635,-86.037795,14889,"Tower Lake",647.191612070538,76,9,12,68,2,0,3,1,3,19,0,19,0,0,0,0,0,50,1,0,0,0
"18011","14889",46.542635,-86.037795,14889,"Tower Lake",792.752531258635,64,4,9,63,3,1,1,0,3,39,0,14,1,0,0,0,0,56,0,0,0,1
"1802","14889",46.542635,-86.037795,14889,"Tower Lake",936.155125779926,63,1,15,63,1,0,4,0,3,32,1,21,1,0,0,1,0,51,0,0,0,0
"2366","15281",46.95391,-94.66923,15281,"Williams Lake",114.625233194265,523,44,29,76,17,4,28,6,7,0,11,5,0,3,1,3,6,0,1,0,1,0
"2367","15281",46.95391,-94.66923,15281,"Williams Lake",1707.90244240254,566,51,32,76,8,4,24,8,7,0,14,0,3,4,0,6,5,0,0,2,1,0
"2368","15281",46.95391,-94.66923,15281,"Williams Lake",1954.13467550313,614,56,29,65,18,2,22,16,6,0,7,1,1,2,0,7,5,0,0,1,2,0
"2369","15281",46.95391,-94.66923,15281,"Williams Lake",2161.44948672786,542,52,28,70,17,11,38,7,5,0,5,2,1,0,1,2,9,0,0,0,5,0
"2370","15281",46.95391,-94.66923,15281,"Williams Lake",2402.74391037818,607,52,38,62,16,7,35,5,4,0,7,0,7,0,0,3,0,0,0,0,5,0
"2371","15281",46.95391,-94.66923,15281,"Williams Lake",2640.74927070958,548,46,24,58,18,7,34,7,2,0,9,0,5,1,1,3,11,0,0,0,2,0
"2372","15281",46.95391,-94.66923,15281,"Williams Lake",237.266715486803,560,48,29,75,12,5,43,5,5,0,9,0,0,0,0,3,0,0,0,1,5,0
"2373","15281",46.95391,-94.66923,15281,"Williams Lake",2888.48257511643,491,43,35,74,11,6,28,12,9,0,3,2,3,0,0,3,4,0,0,1,2,1
"2375","15281",46.95391,-94.66923,15281,"Williams Lake",3131.62763313564,383,51,45,54,14,11,28,1,12,0,6,1,2,1,0,4,0,0,0,1,1,0
"2376","15281",46.95391,-94.66923,15281,"Williams Lake",3382.80041200766,454,45,39,78,13,9,47,10,8,0,9,2,3,1,1,3,7,0,0,1,3,0
"2377","15281",46.95391,-94.66923,15281,"Williams Lake",3626.62157740659,558,63,54,64,19,8,46,8,6,0,10,2,3,3,1,7,3,0,0,0,3,0
"2378","15281",46.95391,-94.66923,15281,"Williams Lake",3868.97964608044,395,58,47,82,6,4,29,15,8,0,3,1,3,0,0,0,0,0,0,0,1,0
