"","name","ID","sigma","group"
"4210","Reidel Lake",7352,0.21,8
"4211","Reidel Lake",7353,0.24,8
"4212","Reidel Lake",7354,0.27,8
"4213","Reidel Lake",7355,0.03,9
"4214","Reidel Lake",7356,0.06,9
"4215","Reidel Lake",7357,0.09,9
"4216","Reidel Lake",7358,0.12,9
"4217","Reidel Lake",7359,0.15,9
"4218","Reidel Lake",7360,0.18,9
"4219","Reidel Lake",7361,0.21,9
"4220","Reidel Lake",7362,0.24,9
"4221","Reidel Lake",7363,0.27,9
"4222","Reidel Lake",7364,0.03,10
"4223","Reidel Lake",7365,0.06,10
"4224","Reidel Lake",7366,0.09,10
"4225","Reidel Lake",7367,0.12,10
"4226","Reidel Lake",7368,0.15,10
"4227","Reidel Lake",7369,0.18,10
"4228","Reidel Lake",7370,0.21,10
"4229","Reidel Lake",7371,0.24,10
"4230","Reidel Lake",7372,0.27,10
"4231","Rossburg Bog",7373,0.03,1
"4232","Rossburg Bog",7374,0.06,1
"4233","Rossburg Bog",7375,0.09,1
"4234","Rossburg Bog",7376,0.12,1
"4235","Rossburg Bog",7377,0.15,1
"4236","Rossburg Bog",7378,0.18,1
"4237","Rossburg Bog",7379,0.21,1
"4238","Rossburg Bog",7380,0.24,1
"4239","Rossburg Bog",7381,0.27,1
"4240","Rossburg Bog",7382,0.03,2
"4241","Rossburg Bog",7383,0.06,2
"4242","Rossburg Bog",7384,0.09,2
"4243","Rossburg Bog",7385,0.12,2
"4244","Rossburg Bog",7386,0.15,2
"4245","Rossburg Bog",7387,0.18,2
"4246","Rossburg Bog",7388,0.21,2
"4247","Rossburg Bog",7389,0.24,2
"4248","Rossburg Bog",7390,0.27,2
"4249","Rossburg Bog",7391,0.03,3
"4250","Rossburg Bog",7392,0.06,3
"4251","Rossburg Bog",7393,0.09,3
"4252","Rossburg Bog",7394,0.12,3
"4253","Rossburg Bog",7395,0.15,3
"4254","Rossburg Bog",7396,0.18,3
"4255","Rossburg Bog",7397,0.21,3
"4256","Rossburg Bog",7398,0.24,3
"4257","Rossburg Bog",7399,0.27,3
"4258","Rossburg Bog",7400,0.03,4
"4259","Rossburg Bog",7401,0.06,4
"4260","Rossburg Bog",7402,0.09,4
"4261","Rossburg Bog",7403,0.12,4
"4262","Rossburg Bog",7404,0.15,4
"4263","Rossburg Bog",7405,0.18,4
"4264","Rossburg Bog",7406,0.21,4
"4265","Rossburg Bog",7407,0.24,4
"4266","Rossburg Bog",7408,0.27,4
"4267","Rossburg Bog",7409,0.03,5
"4268","Rossburg Bog",7410,0.06,5
"4269","Rossburg Bog",7411,0.09,5
"4270","Rossburg Bog",7412,0.12,5
"4271","Rossburg Bog",7413,0.15,5
"4272","Rossburg Bog",7414,0.18,5
"4273","Rossburg Bog",7415,0.21,5
"4274","Rossburg Bog",7416,0.24,5
"4275","Rossburg Bog",7417,0.27,5
"4276","Rossburg Bog",7418,0.03,6
"4277","Rossburg Bog",7419,0.06,6
"4278","Rossburg Bog",7420,0.09,6
"4279","Rossburg Bog",7421,0.12,6
"4280","Rossburg Bog",7422,0.15,6
"4281","Rossburg Bog",7423,0.18,6
"4282","Rossburg Bog",7424,0.21,6
"4283","Rossburg Bog",7425,0.24,6
"4284","Rossburg Bog",7426,0.27,6
"4285","Rossburg Bog",7427,0.03,7
"4286","Rossburg Bog",7428,0.06,7
"4287","Rossburg Bog",7429,0.09,7
"4288","Rossburg Bog",7430,0.12,7
"4289","Rossburg Bog",7431,0.15,7
"4290","Rossburg Bog",7432,0.18,7
"4291","Rossburg Bog",7433,0.21,7
"4292","Rossburg Bog",7434,0.24,7
"4293","Rossburg Bog",7435,0.27,7
"4294","Rossburg Bog",7436,0.03,8
"4295","Rossburg Bog",7437,0.06,8
"4296","Rossburg Bog",7438,0.09,8
"4297","Rossburg Bog",7439,0.12,8
"4298","Rossburg Bog",7440,0.15,8
"4299","Rossburg Bog",7441,0.18,8
"4300","Rossburg Bog",7442,0.21,8
"4301","Rossburg Bog",7443,0.24,8
"4302","Rossburg Bog",7444,0.27,8
"4303","Rossburg Bog",7445,0.03,9
"4304","Rossburg Bog",7446,0.06,9
"4305","Rossburg Bog",7447,0.09,9
"4306","Rossburg Bog",7448,0.12,9
"4307","Rossburg Bog",7449,0.15,9
"4308","Rossburg Bog",7450,0.18,9
"4309","Rossburg Bog",7451,0.21,9
"4310","Rossburg Bog",7452,0.24,9
"4311","Rossburg Bog",7453,0.27,9
"4312","Rossburg Bog",7454,0.03,10
"4313","Rossburg Bog",7455,0.06,10
"4314","Rossburg Bog",7456,0.09,10
"4315","Rossburg Bog",7457,0.12,10
"4316","Rossburg Bog",7458,0.15,10
"4317","Rossburg Bog",7459,0.18,10
"4318","Rossburg Bog",7460,0.21,10
"4319","Rossburg Bog",7461,0.24,10
"4320","Rossburg Bog",7462,0.27,10
"4321","Rutz Lake",7463,0.03,1
"4322","Rutz Lake",7464,0.06,1
"4323","Rutz Lake",7465,0.09,1
"4324","Rutz Lake",7466,0.12,1
"4325","Rutz Lake",7467,0.15,1
"4326","Rutz Lake",7468,0.18,1
"4327","Rutz Lake",7469,0.21,1
"4328","Rutz Lake",7470,0.24,1
"4329","Rutz Lake",7471,0.27,1
"4330","Rutz Lake",7472,0.03,2
"4331","Rutz Lake",7473,0.06,2
"4332","Rutz Lake",7474,0.09,2
"4333","Rutz Lake",7475,0.12,2
"4334","Rutz Lake",7476,0.15,2
"4335","Rutz Lake",7477,0.18,2
"4336","Rutz Lake",7478,0.21,2
"4337","Rutz Lake",7479,0.24,2
"4338","Rutz Lake",7480,0.27,2
"4339","Rutz Lake",7481,0.03,3
"4340","Rutz Lake",7482,0.06,3
"4341","Rutz Lake",7483,0.09,3
"4342","Rutz Lake",7484,0.12,3
"4343","Rutz Lake",7485,0.15,3
"4344","Rutz Lake",7486,0.18,3
"4345","Rutz Lake",7487,0.21,3
"4346","Rutz Lake",7488,0.24,3
"4347","Rutz Lake",7489,0.27,3
"4348","Rutz Lake",7490,0.03,4
"4349","Rutz Lake",7491,0.06,4
"4350","Rutz Lake",7492,0.09,4
"4351","Rutz Lake",7493,0.12,4
"4352","Rutz Lake",7494,0.15,4
"4353","Rutz Lake",7495,0.18,4
"4354","Rutz Lake",7496,0.21,4
"4355","Rutz Lake",7497,0.24,4
"4356","Rutz Lake",7498,0.27,4
"4357","Rutz Lake",7499,0.03,5
"4358","Rutz Lake",7500,0.06,5
"4359","Rutz Lake",7501,0.09,5
"4360","Rutz Lake",7502,0.12,5
"4361","Rutz Lake",7503,0.15,5
"4362","Rutz Lake",7504,0.18,5
"4363","Rutz Lake",7505,0.21,5
"4364","Rutz Lake",7506,0.24,5
"4365","Rutz Lake",7507,0.27,5
"4366","Rutz Lake",7508,0.03,6
"4367","Rutz Lake",7509,0.06,6
"4368","Rutz Lake",7510,0.09,6
"4369","Rutz Lake",7511,0.12,6
"4370","Rutz Lake",7512,0.15,6
"4371","Rutz Lake",7513,0.18,6
"4372","Rutz Lake",7514,0.21,6
"4373","Rutz Lake",7515,0.24,6
"4374","Rutz Lake",7516,0.27,6
"4375","Rutz Lake",7517,0.03,7
"4376","Rutz Lake",7518,0.06,7
"4377","Rutz Lake",7519,0.09,7
"4378","Rutz Lake",7520,0.12,7
"4379","Rutz Lake",7521,0.15,7
"4380","Rutz Lake",7522,0.18,7
"4381","Rutz Lake",7523,0.21,7
"4382","Rutz Lake",7524,0.24,7
"4383","Rutz Lake",7525,0.27,7
"4384","Rutz Lake",7526,0.03,8
"4385","Rutz Lake",7527,0.06,8
"4386","Rutz Lake",7528,0.09,8
"4387","Rutz Lake",7529,0.12,8
"4388","Rutz Lake",7530,0.15,8
"4389","Rutz Lake",7531,0.18,8
"4390","Rutz Lake",7532,0.21,8
"4391","Rutz Lake",7533,0.24,8
"4392","Rutz Lake",7534,0.27,8
"4393","Rutz Lake",7535,0.03,9
"4394","Rutz Lake",7536,0.06,9
"4395","Rutz Lake",7537,0.09,9
"4396","Rutz Lake",7538,0.12,9
"4397","Rutz Lake",7539,0.15,9
"4398","Rutz Lake",7540,0.18,9
"4399","Rutz Lake",7541,0.21,9
"4400","Rutz Lake",7542,0.24,9
"4401","Rutz Lake",7543,0.27,9
"4402","Rutz Lake",7544,0.03,10
"4403","Rutz Lake",7545,0.06,10
"4404","Rutz Lake",7546,0.09,10
"4405","Rutz Lake",7547,0.12,10
"4406","Rutz Lake",7548,0.15,10
"4407","Rutz Lake",7549,0.18,10
"4408","Rutz Lake",7550,0.21,10
"4409","Rutz Lake",7551,0.24,10
"4410","Rutz Lake",7552,0.27,10
"4411","Ryerse Lake",7553,0.03,1
"4412","Ryerse Lake",7554,0.06,1
"4413","Ryerse Lake",7555,0.09,1
"4414","Ryerse Lake",7556,0.12,1
"4415","Ryerse Lake",7557,0.15,1
"4416","Ryerse Lake",7558,0.18,1
"4417","Ryerse Lake",7559,0.21,1
"4418","Ryerse Lake",7560,0.24,1
"4419","Ryerse Lake",7561,0.27,1
"4420","Ryerse Lake",7562,0.03,2
"4421","Ryerse Lake",7563,0.06,2
"4422","Ryerse Lake",7564,0.09,2
"4423","Ryerse Lake",7565,0.12,2
"4424","Ryerse Lake",7566,0.15,2
"4425","Ryerse Lake",7567,0.18,2
"4426","Ryerse Lake",7568,0.21,2
"4427","Ryerse Lake",7569,0.24,2
"4428","Ryerse Lake",7570,0.27,2
"4429","Ryerse Lake",7571,0.03,3
"4430","Ryerse Lake",7572,0.06,3
"4431","Ryerse Lake",7573,0.09,3
"4432","Ryerse Lake",7574,0.12,3
"4433","Ryerse Lake",7575,0.15,3
"4434","Ryerse Lake",7576,0.18,3
"4435","Ryerse Lake",7577,0.21,3
"4436","Ryerse Lake",7578,0.24,3
"4437","Ryerse Lake",7579,0.27,3
"4438","Ryerse Lake",7580,0.03,4
"4439","Ryerse Lake",7581,0.06,4
"4440","Ryerse Lake",7582,0.09,4
"4441","Ryerse Lake",7583,0.12,4
"4442","Ryerse Lake",7584,0.15,4
"4443","Ryerse Lake",7585,0.18,4
"4444","Ryerse Lake",7586,0.21,4
"4445","Ryerse Lake",7587,0.24,4
"4446","Ryerse Lake",7588,0.27,4
"4447","Ryerse Lake",7589,0.03,5
"4448","Ryerse Lake",7590,0.06,5
"4449","Ryerse Lake",7591,0.09,5
"4450","Ryerse Lake",7592,0.12,5
"4451","Ryerse Lake",7593,0.15,5
"4452","Ryerse Lake",7594,0.18,5
"4453","Ryerse Lake",7595,0.21,5
"4454","Ryerse Lake",7596,0.24,5
"4455","Ryerse Lake",7597,0.27,5
"4456","Ryerse Lake",7598,0.03,6
"4457","Ryerse Lake",7599,0.06,6
"4458","Ryerse Lake",7600,0.09,6
"4459","Ryerse Lake",7601,0.12,6
"4460","Ryerse Lake",7602,0.15,6
"4461","Ryerse Lake",7603,0.18,6
"4462","Ryerse Lake",7604,0.21,6
"4463","Ryerse Lake",7605,0.24,6
"4464","Ryerse Lake",7606,0.27,6
"4465","Ryerse Lake",7607,0.03,7
"4466","Ryerse Lake",7608,0.06,7
"4467","Ryerse Lake",7609,0.09,7
"4468","Ryerse Lake",7610,0.12,7
"4469","Ryerse Lake",7611,0.15,7
"4470","Ryerse Lake",7612,0.18,7
"4471","Ryerse Lake",7613,0.21,7
"4472","Ryerse Lake",7614,0.24,7
"4473","Ryerse Lake",7615,0.27,7
"4474","Ryerse Lake",7616,0.03,8
"4475","Ryerse Lake",7617,0.06,8
"4476","Ryerse Lake",7618,0.09,8
"4477","Ryerse Lake",7619,0.12,8
"4478","Ryerse Lake",7620,0.15,8
"4479","Ryerse Lake",7621,0.18,8
"4480","Ryerse Lake",7622,0.21,8
"4481","Ryerse Lake",7623,0.24,8
"4482","Ryerse Lake",7624,0.27,8
"4483","Ryerse Lake",7625,0.03,9
"4484","Ryerse Lake",7626,0.06,9
"4485","Ryerse Lake",7627,0.09,9
"4486","Ryerse Lake",7628,0.12,9
"4487","Ryerse Lake",7629,0.15,9
"4488","Ryerse Lake",7630,0.18,9
"4489","Ryerse Lake",7631,0.21,9
"4490","Ryerse Lake",7632,0.24,9
"4491","Ryerse Lake",7633,0.27,9
"4492","Ryerse Lake",7634,0.03,10
"4493","Ryerse Lake",7635,0.06,10
"4494","Ryerse Lake",7636,0.09,10
"4495","Ryerse Lake",7637,0.12,10
"4496","Ryerse Lake",7638,0.15,10
"4497","Ryerse Lake",7639,0.18,10
"4498","Ryerse Lake",7640,0.21,10
"4499","Ryerse Lake",7641,0.24,10
"4500","Ryerse Lake",7642,0.27,10
"4501","Seidel",7643,0.03,1
"4502","Seidel",7644,0.06,1
"4503","Seidel",7645,0.09,1
"4504","Seidel",7646,0.12,1
"4505","Seidel",7647,0.15,1
"4506","Seidel",7648,0.18,1
"4507","Seidel",7649,0.21,1
"4508","Seidel",7650,0.24,1
"4509","Seidel",7651,0.27,1
"4510","Seidel",7652,0.03,2
"4511","Seidel",7653,0.06,2
"4512","Seidel",7654,0.09,2
"4513","Seidel",7655,0.12,2
"4514","Seidel",7656,0.15,2
"4515","Seidel",7657,0.18,2
"4516","Seidel",7658,0.21,2
"4517","Seidel",7659,0.24,2
"4518","Seidel",7660,0.27,2
"4519","Seidel",7661,0.03,3
"4520","Seidel",7662,0.06,3
"4521","Seidel",7663,0.09,3
"4522","Seidel",7664,0.12,3
"4523","Seidel",7665,0.15,3
"4524","Seidel",7666,0.18,3
"4525","Seidel",7667,0.21,3
"4526","Seidel",7668,0.24,3
"4527","Seidel",7669,0.27,3
"4528","Seidel",7670,0.03,4
"4529","Seidel",7671,0.06,4
"4530","Seidel",7672,0.09,4
"4531","Seidel",7673,0.12,4
"4532","Seidel",7674,0.15,4
"4533","Seidel",7675,0.18,4
"4534","Seidel",7676,0.21,4
"4535","Seidel",7677,0.24,4
"4536","Seidel",7678,0.27,4
"4537","Seidel",7679,0.03,5
"4538","Seidel",7680,0.06,5
"4539","Seidel",7681,0.09,5
"4540","Seidel",7682,0.12,5
"4541","Seidel",7683,0.15,5
"4542","Seidel",7684,0.18,5
"4543","Seidel",7685,0.21,5
"4544","Seidel",7686,0.24,5
"4545","Seidel",7687,0.27,5
"4546","Seidel",7688,0.03,6
"4547","Seidel",7689,0.06,6
"4548","Seidel",7690,0.09,6
"4549","Seidel",7691,0.12,6
"4550","Seidel",7692,0.15,6
"4551","Seidel",7693,0.18,6
"4552","Seidel",7694,0.21,6
"4553","Seidel",7695,0.24,6
"4554","Seidel",7696,0.27,6
"4555","Seidel",7697,0.03,7
"4556","Seidel",7698,0.06,7
"4557","Seidel",7699,0.09,7
"4558","Seidel",7700,0.12,7
"4559","Seidel",7701,0.15,7
"4560","Seidel",7702,0.18,7
"4561","Seidel",7703,0.21,7
"4562","Seidel",7704,0.24,7
"4563","Seidel",7705,0.27,7
"4564","Seidel",7706,0.03,8
"4565","Seidel",7707,0.06,8
"4566","Seidel",7708,0.09,8
"4567","Seidel",7709,0.12,8
"4568","Seidel",7710,0.15,8
"4569","Seidel",7711,0.18,8
"4570","Seidel",7712,0.21,8
"4571","Seidel",7713,0.24,8
"4572","Seidel",7714,0.27,8
"4573","Seidel",7715,0.03,9
"4574","Seidel",7716,0.06,9
"4575","Seidel",7717,0.09,9
"4576","Seidel",7718,0.12,9
"4577","Seidel",7719,0.15,9
"4578","Seidel",7720,0.18,9
"4579","Seidel",7721,0.21,9
"4580","Seidel",7722,0.24,9
"4581","Seidel",7723,0.27,9
"4582","Seidel",7724,0.03,10
"4583","Seidel",7725,0.06,10
"4584","Seidel",7726,0.09,10
"4585","Seidel",7727,0.12,10
"4586","Seidel",7728,0.15,10
"4587","Seidel",7729,0.18,10
"4588","Seidel",7730,0.21,10
"4589","Seidel",7731,0.24,10
"4590","Seidel",7732,0.27,10
"4591","Sharkey Lake",7733,0.03,1
"4592","Sharkey Lake",7734,0.06,1
"4593","Sharkey Lake",7735,0.09,1
"4594","Sharkey Lake",7736,0.12,1
"4595","Sharkey Lake",7737,0.15,1
"4596","Sharkey Lake",7738,0.18,1
"4597","Sharkey Lake",7739,0.21,1
"4598","Sharkey Lake",7740,0.24,1
"4599","Sharkey Lake",7741,0.27,1
"4600","Sharkey Lake",7742,0.03,2
"4601","Sharkey Lake",7743,0.06,2
"4602","Sharkey Lake",7744,0.09,2
"4603","Sharkey Lake",7745,0.12,2
"4604","Sharkey Lake",7746,0.15,2
"4605","Sharkey Lake",7747,0.18,2
"4606","Sharkey Lake",7748,0.21,2
"4607","Sharkey Lake",7749,0.24,2
"4608","Sharkey Lake",7750,0.27,2
"4609","Sharkey Lake",7751,0.03,3
"4610","Sharkey Lake",7752,0.06,3
"4611","Sharkey Lake",7753,0.09,3
"4612","Sharkey Lake",7754,0.12,3
"4613","Sharkey Lake",7755,0.15,3
"4614","Sharkey Lake",7756,0.18,3
"4615","Sharkey Lake",7757,0.21,3
"4616","Sharkey Lake",7758,0.24,3
"4617","Sharkey Lake",7759,0.27,3
"4618","Sharkey Lake",7760,0.03,4
"4619","Sharkey Lake",7761,0.06,4
"4620","Sharkey Lake",7762,0.09,4
"4621","Sharkey Lake",7763,0.12,4
"4622","Sharkey Lake",7764,0.15,4
"4623","Sharkey Lake",7765,0.18,4
"4624","Sharkey Lake",7766,0.21,4
"4625","Sharkey Lake",7767,0.24,4
"4626","Sharkey Lake",7768,0.27,4
"4627","Sharkey Lake",7769,0.03,5
"4628","Sharkey Lake",7770,0.06,5
"4629","Sharkey Lake",7771,0.09,5
"4630","Sharkey Lake",7772,0.12,5
"4631","Sharkey Lake",7773,0.15,5
"4632","Sharkey Lake",7774,0.18,5
"4633","Sharkey Lake",7775,0.21,5
"4634","Sharkey Lake",7776,0.24,5
"4635","Sharkey Lake",7777,0.27,5
"4636","Sharkey Lake",7778,0.03,6
"4637","Sharkey Lake",7779,0.06,6
"4638","Sharkey Lake",7780,0.09,6
"4639","Sharkey Lake",7781,0.12,6
"4640","Sharkey Lake",7782,0.15,6
"4641","Sharkey Lake",7783,0.18,6
"4642","Sharkey Lake",7784,0.21,6
"4643","Sharkey Lake",7785,0.24,6
"4644","Sharkey Lake",7786,0.27,6
"4645","Sharkey Lake",7787,0.03,7
"4646","Sharkey Lake",7788,0.06,7
"4647","Sharkey Lake",7789,0.09,7
"4648","Sharkey Lake",7790,0.12,7
"4649","Sharkey Lake",7791,0.15,7
"4650","Sharkey Lake",7792,0.18,7
"4651","Sharkey Lake",7793,0.21,7
"4652","Sharkey Lake",7794,0.24,7
"4653","Sharkey Lake",7795,0.27,7
"4654","Sharkey Lake",7796,0.03,8
"4655","Sharkey Lake",7797,0.06,8
"4656","Sharkey Lake",7798,0.09,8
"4657","Sharkey Lake",7799,0.12,8
"4658","Sharkey Lake",7800,0.15,8
"4659","Sharkey Lake",7801,0.18,8
"4660","Sharkey Lake",7802,0.21,8
"4661","Sharkey Lake",7803,0.24,8
"4662","Sharkey Lake",7804,0.27,8
"4663","Sharkey Lake",7805,0.03,9
"4664","Sharkey Lake",7806,0.06,9
"4665","Sharkey Lake",7807,0.09,9
"4666","Sharkey Lake",7808,0.12,9
"4667","Sharkey Lake",7809,0.15,9
"4668","Sharkey Lake",7810,0.18,9
"4669","Sharkey Lake",7811,0.21,9
"4670","Sharkey Lake",7812,0.24,9
"4671","Sharkey Lake",7813,0.27,9
"4672","Sharkey Lake",7814,0.03,10
"4673","Sharkey Lake",7815,0.06,10
"4674","Sharkey Lake",7816,0.09,10
"4675","Sharkey Lake",7817,0.12,10
"4676","Sharkey Lake",7818,0.15,10
"4677","Sharkey Lake",7819,0.18,10
"4678","Sharkey Lake",7820,0.21,10
"4679","Sharkey Lake",7821,0.24,10
"4680","Sharkey Lake",7822,0.27,10
"4681","Spirit Lake",7823,0.03,1
"4682","Spirit Lake",7824,0.06,1
"4683","Spirit Lake",7825,0.09,1
"4684","Spirit Lake",7826,0.12,1
"4685","Spirit Lake",7827,0.15,1
"4686","Spirit Lake",7828,0.18,1
"4687","Spirit Lake",7829,0.21,1
"4688","Spirit Lake",7830,0.24,1
"4689","Spirit Lake",7831,0.27,1
"4690","Spirit Lake",7832,0.03,2
"4691","Spirit Lake",7833,0.06,2
"4692","Spirit Lake",7834,0.09,2
"4693","Spirit Lake",7835,0.12,2
"4694","Spirit Lake",7836,0.15,2
"4695","Spirit Lake",7837,0.18,2
"4696","Spirit Lake",7838,0.21,2
"4697","Spirit Lake",7839,0.24,2
"4698","Spirit Lake",7840,0.27,2
"4699","Spirit Lake",7841,0.03,3
"4700","Spirit Lake",7842,0.06,3
"4701","Spirit Lake",7843,0.09,3
"4702","Spirit Lake",7844,0.12,3
"4703","Spirit Lake",7845,0.15,3
"4704","Spirit Lake",7846,0.18,3
"4705","Spirit Lake",7847,0.21,3
"4706","Spirit Lake",7848,0.24,3
"4707","Spirit Lake",7849,0.27,3
"4708","Spirit Lake",7850,0.03,4
"4709","Spirit Lake",7851,0.06,4
"4710","Spirit Lake",7852,0.09,4
"4711","Spirit Lake",7853,0.12,4
"4712","Spirit Lake",7854,0.15,4
"4713","Spirit Lake",7855,0.18,4
"4714","Spirit Lake",7856,0.21,4
"4715","Spirit Lake",7857,0.24,4
"4716","Spirit Lake",7858,0.27,4
"4717","Spirit Lake",7859,0.03,5
"4718","Spirit Lake",7860,0.06,5
"4719","Spirit Lake",7861,0.09,5
"4720","Spirit Lake",7862,0.12,5
"4721","Spirit Lake",7863,0.15,5
"4722","Spirit Lake",7864,0.18,5
"4723","Spirit Lake",7865,0.21,5
"4724","Spirit Lake",7866,0.24,5
"4725","Spirit Lake",7867,0.27,5
"4726","Spirit Lake",7868,0.03,6
"4727","Spirit Lake",7869,0.06,6
"4728","Spirit Lake",7870,0.09,6
"4729","Spirit Lake",7871,0.12,6
"4730","Spirit Lake",7872,0.15,6
"4731","Spirit Lake",7873,0.18,6
"4732","Spirit Lake",7874,0.21,6
"4733","Spirit Lake",7875,0.24,6
"4734","Spirit Lake",7876,0.27,6
"4735","Spirit Lake",7877,0.03,7
"4736","Spirit Lake",7878,0.06,7
"4737","Spirit Lake",7879,0.09,7
"4738","Spirit Lake",7880,0.12,7
"4739","Spirit Lake",7881,0.15,7
"4740","Spirit Lake",7882,0.18,7
"4741","Spirit Lake",7883,0.21,7
"4742","Spirit Lake",7884,0.24,7
"4743","Spirit Lake",7885,0.27,7
"4744","Spirit Lake",7886,0.03,8
"4745","Spirit Lake",7887,0.06,8
"4746","Spirit Lake",7888,0.09,8
"4747","Spirit Lake",7889,0.12,8
"4748","Spirit Lake",7890,0.15,8
"4749","Spirit Lake",7891,0.18,8
"4750","Spirit Lake",7892,0.21,8
"4751","Spirit Lake",7893,0.24,8
"4752","Spirit Lake",7894,0.27,8
"4753","Spirit Lake",7895,0.03,9
"4754","Spirit Lake",7896,0.06,9
"4755","Spirit Lake",7897,0.09,9
"4756","Spirit Lake",7898,0.12,9
"4757","Spirit Lake",7899,0.15,9
"4758","Spirit Lake",7900,0.18,9
"4759","Spirit Lake",7901,0.21,9
"4760","Spirit Lake",7902,0.24,9
"4761","Spirit Lake",7903,0.27,9
"4762","Spirit Lake",7904,0.03,10
"4763","Spirit Lake",7905,0.06,10
"4764","Spirit Lake",7906,0.09,10
"4765","Spirit Lake",7907,0.12,10
"4766","Spirit Lake",7908,0.15,10
"4767","Spirit Lake",7909,0.18,10
"4768","Spirit Lake",7910,0.21,10
"4769","Spirit Lake",7911,0.24,10
"4770","Spirit Lake",7912,0.27,10
"4771","Steel Lake",7913,0.03,1
"4772","Steel Lake",7914,0.06,1
"4773","Steel Lake",7915,0.09,1
"4774","Steel Lake",7916,0.12,1
"4775","Steel Lake",7917,0.15,1
"4776","Steel Lake",7918,0.18,1
"4777","Steel Lake",7919,0.21,1
"4778","Steel Lake",7920,0.24,1
"4779","Steel Lake",7921,0.27,1
"4780","Steel Lake",7922,0.03,2
"4781","Steel Lake",7923,0.06,2
"4782","Steel Lake",7924,0.09,2
"4783","Steel Lake",7925,0.12,2
"4784","Steel Lake",7926,0.15,2
"4785","Steel Lake",7927,0.18,2
"4786","Steel Lake",7928,0.21,2
"4787","Steel Lake",7929,0.24,2
"4788","Steel Lake",7930,0.27,2
"4789","Steel Lake",7931,0.03,3
"4790","Steel Lake",7932,0.06,3
"4791","Steel Lake",7933,0.09,3
"4792","Steel Lake",7934,0.12,3
"4793","Steel Lake",7935,0.15,3
"4794","Steel Lake",7936,0.18,3
"4795","Steel Lake",7937,0.21,3
"4796","Steel Lake",7938,0.24,3
"4797","Steel Lake",7939,0.27,3
"4798","Steel Lake",7940,0.03,4
"4799","Steel Lake",7941,0.06,4
"4800","Steel Lake",7942,0.09,4
"4801","Steel Lake",7943,0.12,4
"4802","Steel Lake",7944,0.15,4
"4803","Steel Lake",7945,0.18,4
"4804","Steel Lake",7946,0.21,4
"4805","Steel Lake",7947,0.24,4
"4806","Steel Lake",7948,0.27,4
"4807","Steel Lake",7949,0.03,5
"4808","Steel Lake",7950,0.06,5
"4809","Steel Lake",7951,0.09,5
"4810","Steel Lake",7952,0.12,5
"4811","Steel Lake",7953,0.15,5
"4812","Steel Lake",7954,0.18,5
"4813","Steel Lake",7955,0.21,5
"4814","Steel Lake",7956,0.24,5
"4815","Steel Lake",7957,0.27,5
"4816","Steel Lake",7958,0.03,6
"4817","Steel Lake",7959,0.06,6
"4818","Steel Lake",7960,0.09,6
"4819","Steel Lake",7961,0.12,6
"4820","Steel Lake",7962,0.15,6
"4821","Steel Lake",7963,0.18,6
"4822","Steel Lake",7964,0.21,6
"4823","Steel Lake",7965,0.24,6
"4824","Steel Lake",7966,0.27,6
"4825","Steel Lake",7967,0.03,7
"4826","Steel Lake",7968,0.06,7
"4827","Steel Lake",7969,0.09,7
"4828","Steel Lake",7970,0.12,7
"4829","Steel Lake",7971,0.15,7
"4830","Steel Lake",7972,0.18,7
"4831","Steel Lake",7973,0.21,7
"4832","Steel Lake",7974,0.24,7
"4833","Steel Lake",7975,0.27,7
"4834","Steel Lake",7976,0.03,8
"4835","Steel Lake",7977,0.06,8
"4836","Steel Lake",7978,0.09,8
"4837","Steel Lake",7979,0.12,8
"4838","Steel Lake",7980,0.15,8
"4839","Steel Lake",7981,0.18,8
"4840","Steel Lake",7982,0.21,8
"4841","Steel Lake",7983,0.24,8
"4842","Steel Lake",7984,0.27,8
"4843","Steel Lake",7985,0.03,9
"4844","Steel Lake",7986,0.06,9
"4845","Steel Lake",7987,0.09,9
"4846","Steel Lake",7988,0.12,9
"4847","Steel Lake",7989,0.15,9
"4848","Steel Lake",7990,0.18,9
"4849","Steel Lake",7991,0.21,9
"4850","Steel Lake",7992,0.24,9
"4851","Steel Lake",7993,0.27,9
"4852","Steel Lake",7994,0.03,10
"4853","Steel Lake",7995,0.06,10
"4854","Steel Lake",7996,0.09,10
"4855","Steel Lake",7997,0.12,10
"4856","Steel Lake",7998,0.15,10
"4857","Steel Lake",7999,0.18,10
"4858","Steel Lake",8000,0.21,10
"4859","Steel Lake",8001,0.24,10
"4860","Steel Lake",8002,0.27,10
"4861","Stewart's Dark Lake",8003,0.03,1
"4862","Stewart's Dark Lake",8004,0.06,1
"4863","Stewart's Dark Lake",8005,0.09,1
"4864","Stewart's Dark Lake",8006,0.12,1
"4865","Stewart's Dark Lake",8007,0.15,1
"4866","Stewart's Dark Lake",8008,0.18,1
"4867","Stewart's Dark Lake",8009,0.21,1
"4868","Stewart's Dark Lake",8010,0.24,1
"4869","Stewart's Dark Lake",8011,0.27,1
"4870","Stewart's Dark Lake",8012,0.03,2
"4871","Stewart's Dark Lake",8013,0.06,2
"4872","Stewart's Dark Lake",8014,0.09,2
"4873","Stewart's Dark Lake",8015,0.12,2
"4874","Stewart's Dark Lake",8016,0.15,2
"4875","Stewart's Dark Lake",8017,0.18,2
"4876","Stewart's Dark Lake",8018,0.21,2
